index,image_file,llava_output,shuffled_options,prompted_questions
2070,data/images/quantifier/test_2070.png,"[['B'], ['B'], ['A'], ['D'], ['D']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'all'}, {'a': 'some', 'b': 'almost none', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}, {'a': 'many', 'b': 'most', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'all'}, {'a': 'almost none', 'b': 'some', 'c': 'most', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'the smaller part', 'h': 'few', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: most\nD: none\nE: many\nF: few\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost all\nD: few\nE: almost none\nF: most\nG: some\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: many\nD: all\nE: almost all\nF: none\nG: the smaller part\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: none\nD: some\nE: almost none\nF: the smaller part\nG: few\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: most\nD: almost all\nE: none\nF: all\nG: the smaller part\nH: few\nI: many\nAnswer:']"
2071,data/images/quantifier/test_2071.png,"[['E'], ['A'], ['B'], ['B'], ['A: almost all']]","[{'a': 'few', 'b': 'most', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'almost all', 'f': 'most', 'g': 'none', 'h': 'almost none', 'i': 'many'}, {'a': 'many', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'almost all', 'f': 'almost none', 'g': 'most', 'h': 'few', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost all', 'c': 'few', 'd': 'most', 'e': 'none', 'f': 'the smaller part', 'g': 'all', 'h': 'almost none', 'i': 'some'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'almost none', 'g': 'none', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: almost all\nD: none\nE: some\nF: almost none\nG: the smaller part\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: few\nE: almost all\nF: most\nG: none\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: some\nD: none\nE: almost all\nF: almost none\nG: most\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: few\nD: most\nE: none\nF: the smaller part\nG: all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: some\nE: the smaller part\nF: almost none\nG: none\nH: most\nI: many\nAnswer:']"
2086,data/images/quantifier/test_2086.png,"[['A'], ['A'], ['B'], ['B'], ['A']]","[{'a': 'few', 'b': 'all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'none', 'h': 'almost all', 'i': 'some'}, {'a': 'some', 'b': 'many', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'few', 'i': 'the smaller part'}, {'a': 'none', 'b': 'all', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'many', 'f': 'most', 'g': 'all', 'h': 'few', 'i': 'almost all'}, {'a': 'some', 'b': 'none', 'c': 'all', 'd': 'most', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'few', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: the smaller part\nD: almost none\nE: most\nF: many\nG: none\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: almost all\nD: most\nE: all\nF: none\nG: almost none\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: almost all\nE: many\nF: few\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: the smaller part\nE: many\nF: most\nG: all\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: most\nE: the smaller part\nF: almost none\nG: almost all\nH: few\nI: many\nAnswer:']"
2090,data/images/quantifier/test_2090.png,"[['A'], ['A'], ['B'], ['B'], ['I']]","[{'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'most'}, {'a': 'all', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'most'}, {'a': 'few', 'b': 'almost all', 'c': 'many', 'd': 'most', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost none', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'almost none', 'b': 'few', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'some', 'g': 'none', 'h': 'the smaller part', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: all\nE: the smaller part\nF: some\nG: almost all\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: many\nD: almost all\nE: almost none\nF: none\nG: some\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: many\nD: most\nE: almost none\nF: some\nG: all\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: few\nD: all\nE: most\nF: none\nG: almost all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: almost all\nD: most\nE: all\nF: some\nG: none\nH: the smaller part\nI: many\nAnswer:']"
2095,data/images/quantifier/test_2095.png,"[['B'], ['A'], ['A'], ['B'], ['B']]","[{'a': 'few', 'b': 'many', 'c': 'all', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'most'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost none', 'c': 'most', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'most', 'b': 'all', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'many', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: all\nD: none\nE: some\nF: almost all\nG: almost none\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: all\nE: almost all\nF: almost none\nG: some\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: most\nD: many\nE: almost all\nF: none\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: none\nD: almost none\nE: almost all\nF: some\nG: few\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: some\nD: most\nE: few\nF: none\nG: almost all\nH: many\nI: all\nAnswer:']"
2099,data/images/quantifier/test_2099.png,"[['A'], ['D'], ['D'], ['I'], ['B: none']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'most', 'h': 'few', 'i': 'none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'few', 'h': 'almost all', 'i': 'none'}, {'a': 'almost none', 'b': 'few', 'c': 'all', 'd': 'many', 'e': 'some', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'few', 'i': 'many'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'the smaller part', 'e': 'few', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: some\nD: all\nE: almost all\nF: almost none\nG: most\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: many\nE: almost none\nF: all\nG: few\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: all\nD: many\nE: some\nF: the smaller part\nG: most\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: almost all\nD: all\nE: some\nF: most\nG: none\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: the smaller part\nE: few\nF: all\nG: almost all\nH: most\nI: some\nAnswer:']"
2113,data/images/quantifier/test_2113.png,"[['A'], ['B'], ['B'], ['I'], ['B']]","[{'a': 'some', 'b': 'most', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'few', 'g': 'the smaller part', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'all'}, {'a': 'most', 'b': 'none', 'c': 'many', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'some', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: none\nD: almost none\nE: almost all\nF: few\nG: the smaller part\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: most\nE: almost all\nF: almost none\nG: many\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: most\nE: almost all\nF: almost none\nG: the smaller part\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: many\nD: almost none\nE: almost all\nF: all\nG: few\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: the smaller part\nD: almost none\nE: most\nF: all\nG: none\nH: almost all\nI: many\nAnswer:']"
2115,data/images/quantifier/test_2115.png,"[['D'], ['A: almost none'], ['D'], ['A'], ['F']]","[{'a': 'none', 'b': 'all', 'c': 'many', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'some', 'h': 'few', 'i': 'most'}, {'a': 'almost none', 'b': 'none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'all', 'f': 'few', 'g': 'some', 'h': 'most', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'none', 'd': 'many', 'e': 'all', 'f': 'some', 'g': 'few', 'h': 'almost all', 'i': 'most'}, {'a': 'many', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'most', 'b': 'few', 'c': 'all', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'some', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: almost all\nE: almost none\nF: the smaller part\nG: some\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: almost all\nD: the smaller part\nE: all\nF: few\nG: some\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: none\nD: many\nE: all\nF: some\nG: few\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: some\nD: all\nE: almost none\nF: most\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: all\nD: none\nE: almost all\nF: many\nG: some\nH: almost none\nI: the smaller part\nAnswer:']"
2123,data/images/quantifier/test_2123.png,"[['D: almost all'], ['D'], ['F'], ['A: many'], ['B']]","[{'a': 'few', 'b': 'almost none', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'many', 'g': 'all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'almost all', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'almost none', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}, {'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'some'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'some', 'f': 'most', 'g': 'few', 'h': 'almost none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: none\nD: almost all\nE: some\nF: many\nG: all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: some\nD: many\nE: none\nF: almost none\nG: the smaller part\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: almost none\nE: almost all\nF: many\nG: all\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: none\nE: most\nF: some\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: the smaller part\nE: some\nF: most\nG: few\nH: almost none\nI: many\nAnswer:']"
2142,data/images/quantifier/test_2142.png,"[['A'], ['A: almost all'], ['A'], ['D'], ['B']]","[{'a': 'almost all', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'almost all', 'b': 'almost none', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'none'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'the smaller part', 'e': 'all', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'almost none', 'b': 'most', 'c': 'few', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'some', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'most', 'g': 'none', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: almost none\nD: all\nE: the smaller part\nF: most\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: many\nD: the smaller part\nE: all\nF: some\nG: most\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: the smaller part\nE: all\nF: almost none\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: few\nD: none\nE: many\nF: almost all\nG: some\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: all\nD: some\nE: many\nF: most\nG: none\nH: few\nI: almost none\nAnswer:']"
2146,data/images/quantifier/test_2146.png,"[['B'], ['D'], ['B'], ['A'], ['A']]","[{'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'none'}, {'a': 'many', 'b': 'none', 'c': 'few', 'd': 'almost all', 'e': 'most', 'f': 'some', 'g': 'the smaller part', 'h': 'almost none', 'i': 'all'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'few', 'f': 'almost all', 'g': 'none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'many', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'few', 'i': 'some'}, {'a': 'few', 'b': 'none', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'most', 'g': 'almost none', 'h': 'some', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: almost none\nE: almost all\nF: all\nG: few\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: few\nD: almost all\nE: most\nF: some\nG: the smaller part\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: almost none\nE: few\nF: almost all\nG: none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: almost all\nD: the smaller part\nE: all\nF: none\nG: almost none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: many\nD: the smaller part\nE: almost all\nF: most\nG: almost none\nH: some\nI: all\nAnswer:']"
2147,data/images/quantifier/test_2147.png,"[['E'], ['B'], ['B'], ['I: many'], ['C']]","[{'a': 'none', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'most', 'h': 'some', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'none', 'f': 'some', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost none', 'b': 'many', 'c': 'none', 'd': 'some', 'e': 'all', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'most'}, {'a': 'most', 'b': 'all', 'c': 'few', 'd': 'the smaller part', 'e': 'almost none', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'many'}, {'a': 'some', 'b': 'almost none', 'c': 'many', 'd': 'all', 'e': 'few', 'f': 'almost all', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: all\nD: almost all\nE: many\nF: few\nG: most\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: few\nE: none\nF: some\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: none\nD: some\nE: all\nF: the smaller part\nG: few\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: few\nD: the smaller part\nE: almost none\nF: none\nG: almost all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: many\nD: all\nE: few\nF: almost all\nG: most\nH: none\nI: the smaller part\nAnswer:']"
2150,data/images/quantifier/test_2150.png,"[['D'], ['D'], ['I: some'], ['D'], ['A']]","[{'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'few'}, {'a': 'some', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}, {'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'the smaller part', 'e': 'many', 'f': 'few', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'most', 'e': 'some', 'f': 'all', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'none', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: almost all\nE: many\nF: some\nG: all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: all\nD: almost all\nE: few\nF: most\nG: the smaller part\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: the smaller part\nE: many\nF: few\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: most\nE: some\nF: all\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: the smaller part\nD: many\nE: all\nF: few\nG: none\nH: most\nI: some\nAnswer:']"
2152,data/images/quantifier/test_2152.png,"[['D'], ['B: almost all'], ['D'], ['B'], ['A: some']]","[{'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'some', 'e': 'almost all', 'f': 'most', 'g': 'all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'the smaller part', 'b': 'all', 'c': 'few', 'd': 'some', 'e': 'none', 'f': 'almost all', 'g': 'many', 'h': 'almost none', 'i': 'most'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'none'}, {'a': 'some', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: some\nE: almost all\nF: most\nG: all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: all\nE: some\nF: almost none\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: few\nD: some\nE: none\nF: almost all\nG: many\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: few\nE: almost none\nF: the smaller part\nG: almost all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: the smaller part\nD: many\nE: none\nF: all\nG: few\nH: most\nI: almost all\nAnswer:']"
2153,data/images/quantifier/test_2153.png,"[['B'], ['B'], ['B: none'], ['D'], ['A']]","[{'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'most', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'few', 'b': 'none', 'c': 'the smaller part', 'd': 'all', 'e': 'some', 'f': 'many', 'g': 'almost all', 'h': 'almost none', 'i': 'most'}, {'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'most', 'g': 'all', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: most\nE: many\nF: some\nG: all\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: some\nE: many\nF: almost all\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: the smaller part\nD: all\nE: some\nF: many\nG: almost all\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: almost none\nE: few\nF: most\nG: almost all\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: some\nD: many\nE: almost all\nF: most\nG: all\nH: almost none\nI: few\nAnswer:']"
