index,image_file,llava_output,shuffled_options,prompted_questions
1290,data/images/quantifier/test_1290.png,"[['D'], ['B'], ['B'], ['B'], ['B']]","[{'a': 'some', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'all'}, {'a': 'none', 'b': 'most', 'c': 'few', 'd': 'the smaller part', 'e': 'many', 'f': 'almost all', 'g': 'some', 'h': 'almost none', 'i': 'all'}, {'a': 'most', 'b': 'almost all', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'few', 'i': 'some'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'all', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: many\nE: the smaller part\nF: almost none\nG: almost all\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: the smaller part\nE: many\nF: almost all\nG: some\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: almost none\nD: all\nE: none\nF: the smaller part\nG: many\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: all\nE: almost none\nF: many\nG: some\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: the smaller part\nE: all\nF: many\nG: few\nH: most\nI: almost all\nAnswer:']"
1292,data/images/quantifier/test_1292.png,"[['B'], ['B'], ['A'], ['A'], ['B']]","[{'a': 'many', 'b': 'some', 'c': 'few', 'd': 'the smaller part', 'e': 'almost none', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'none'}, {'a': 'few', 'b': 'many', 'c': 'none', 'd': 'most', 'e': 'some', 'f': 'the smaller part', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'the smaller part', 'g': 'many', 'h': 'almost all', 'i': 'all'}, {'a': 'many', 'b': 'none', 'c': 'most', 'd': 'all', 'e': 'some', 'f': 'almost all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'many', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: few\nD: the smaller part\nE: almost none\nF: all\nG: almost all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: none\nD: most\nE: some\nF: the smaller part\nG: all\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: few\nE: some\nF: the smaller part\nG: many\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: most\nD: all\nE: some\nF: almost all\nG: almost none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: almost none\nD: few\nE: most\nF: some\nG: none\nH: all\nI: the smaller part\nAnswer:']"
1295,data/images/quantifier/test_1295.png,"[['B'], ['A'], ['B'], ['D'], ['A']]","[{'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'some'}, {'a': 'many', 'b': 'the smaller part', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'almost none', 'h': 'all', 'i': 'none'}, {'a': 'none', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'almost all', 'g': 'all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'none', 'b': 'few', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'many'}, {'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'the smaller part', 'e': 'most', 'f': 'few', 'g': 'many', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: almost none\nE: the smaller part\nF: most\nG: many\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: most\nD: some\nE: almost all\nF: few\nG: almost none\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: most\nD: many\nE: almost none\nF: almost all\nG: all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost all\nD: some\nE: all\nF: almost none\nG: most\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: the smaller part\nE: most\nF: few\nG: many\nH: almost all\nI: none\nAnswer:']"
1300,data/images/quantifier/test_1300.png,"[['B'], ['A: almost none'], ['D'], ['A'], ['B']]","[{'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'all', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'almost all', 'i': 'none'}, {'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'some', 'd': 'almost all', 'e': 'most', 'f': 'few', 'g': 'none', 'h': 'all', 'i': 'almost none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'some'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'the smaller part', 'e': 'none', 'f': 'almost all', 'g': 'few', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: all\nE: almost none\nF: few\nG: some\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: most\nE: almost all\nF: the smaller part\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: some\nD: almost all\nE: most\nF: few\nG: none\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost all\nD: few\nE: almost none\nF: all\nG: many\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: the smaller part\nE: none\nF: almost all\nG: few\nH: many\nI: almost none\nAnswer:']"
1301,data/images/quantifier/test_1301.png,"[['D'], ['A'], ['A'], ['B'], ['F']]","[{'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'most'}, {'a': 'all', 'b': 'almost none', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'all', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'almost none', 'f': 'some', 'g': 'many', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: almost all\nE: some\nF: many\nG: almost none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: none\nD: few\nE: some\nF: most\nG: many\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: some\nD: most\nE: none\nF: few\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: all\nE: many\nF: almost all\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: all\nD: none\nE: almost none\nF: some\nG: many\nH: most\nI: few\nAnswer:']"
1305,data/images/quantifier/test_1305.png,"[['B'], ['B'], ['I: few'], ['A: some'], ['B']]","[{'a': 'some', 'b': 'almost none', 'c': 'almost all', 'd': 'few', 'e': 'none', 'f': 'most', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'none', 'b': 'some', 'c': 'few', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'most', 'h': 'many', 'i': 'the smaller part'}, {'a': 'many', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'few'}, {'a': 'some', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'none', 'b': 'the smaller part', 'c': 'all', 'd': 'few', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: almost all\nD: few\nE: none\nF: most\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: few\nD: almost none\nE: almost all\nF: all\nG: most\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: most\nE: almost none\nF: the smaller part\nG: all\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost none\nD: the smaller part\nE: none\nF: most\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: all\nD: few\nE: some\nF: many\nG: most\nH: almost all\nI: almost none\nAnswer:']"
1310,data/images/quantifier/test_1310.png,"[['C'], ['C'], ['C'], ['B'], ['B']]","[{'a': 'some', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'all'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'none', 'h': 'some', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'some', 'i': 'few'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost none', 'd': 'most', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: few\nE: almost none\nF: most\nG: the smaller part\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: the smaller part\nE: almost all\nF: all\nG: none\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: many\nD: almost all\nE: most\nF: few\nG: some\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: almost none\nD: the smaller part\nE: none\nF: many\nG: almost all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost none\nD: most\nE: almost all\nF: some\nG: none\nH: all\nI: few\nAnswer:']"
1316,data/images/quantifier/test_1316.png,"[['A'], ['B'], ['A'], ['B'], ['A']]","[{'a': 'almost all', 'b': 'few', 'c': 'almost none', 'd': 'most', 'e': 'none', 'f': 'the smaller part', 'g': 'all', 'h': 'many', 'i': 'some'}, {'a': 'all', 'b': 'some', 'c': 'few', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'most'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'most', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'all', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: almost none\nD: most\nE: none\nF: the smaller part\nG: all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: few\nD: most\nE: almost all\nF: many\nG: none\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: few\nE: the smaller part\nF: none\nG: many\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: many\nE: most\nF: almost none\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: some\nE: almost all\nF: none\nG: the smaller part\nH: most\nI: almost none\nAnswer:']"
1320,data/images/quantifier/test_1320.png,"[['B'], ['A'], ['B'], ['B'], ['B']]","[{'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'the smaller part', 'g': 'some', 'h': 'many', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'none'}, {'a': 'all', 'b': 'many', 'c': 'almost all', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'the smaller part', 'h': 'none', 'i': 'almost none'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'none', 'e': 'almost all', 'f': 'almost none', 'g': 'few', 'h': 'some', 'i': 'all'}, {'a': 'most', 'b': 'all', 'c': 'almost none', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: almost none\nE: few\nF: the smaller part\nG: some\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: all\nD: almost none\nE: almost all\nF: the smaller part\nG: most\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost all\nD: few\nE: most\nF: some\nG: the smaller part\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: none\nE: almost all\nF: almost none\nG: few\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: almost none\nD: some\nE: almost all\nF: few\nG: many\nH: the smaller part\nI: none\nAnswer:']"
1323,data/images/quantifier/test_1323.png,"[['B'], ['B'], ['B'], ['B'], ['B']]","[{'a': 'few', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'almost all', 'i': 'almost none'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost all', 'c': 'almost none', 'd': 'none', 'e': 'many', 'f': 'all', 'g': 'the smaller part', 'h': 'some', 'i': 'few'}, {'a': 'all', 'b': 'almost all', 'c': 'many', 'd': 'few', 'e': 'none', 'f': 'the smaller part', 'g': 'almost none', 'h': 'most', 'i': 'some'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'almost none', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: most\nE: none\nF: many\nG: the smaller part\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: most\nE: almost all\nF: almost none\nG: many\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: almost none\nD: none\nE: many\nF: all\nG: the smaller part\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: many\nD: few\nE: none\nF: the smaller part\nG: almost none\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: almost none\nE: most\nF: few\nG: some\nH: almost all\nI: none\nAnswer:']"
1325,data/images/quantifier/test_1325.png,"[['D'], ['A'], ['B'], ['B'], ['I: some']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'many', 'd': 'some', 'e': 'few', 'f': 'almost all', 'g': 'almost none', 'h': 'most', 'i': 'all'}, {'a': 'the smaller part', 'b': 'few', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'none'}, {'a': 'many', 'b': 'some', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'almost all', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost none', 'c': 'the smaller part', 'd': 'most', 'e': 'none', 'f': 'almost all', 'g': 'all', 'h': 'many', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: many\nD: some\nE: few\nF: almost all\nG: almost none\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: almost all\nD: some\nE: all\nF: many\nG: almost none\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost all\nD: few\nE: almost none\nF: the smaller part\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: almost none\nD: none\nE: few\nF: most\nG: all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: the smaller part\nD: most\nE: none\nF: almost all\nG: all\nH: many\nI: some\nAnswer:']"
1329,data/images/quantifier/test_1329.png,"[['A'], ['A'], ['D'], ['D'], ['B']]","[{'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'most', 'i': 'none'}, {'a': 'some', 'b': 'all', 'c': 'the smaller part', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'none', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'almost none', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'almost all', 'i': 'most'}, {'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'some', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: few\nE: almost none\nF: almost all\nG: many\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: the smaller part\nD: most\nE: almost all\nF: many\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: some\nE: almost none\nF: few\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: some\nE: the smaller part\nF: all\nG: many\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: almost all\nE: some\nF: all\nG: none\nH: few\nI: almost none\nAnswer:']"
1331,data/images/quantifier/test_1331.png,"[['A'], ['A: almost all'], ['B: almost none'], ['B'], ['B']]","[{'a': 'all', 'b': 'few', 'c': 'almost none', 'd': 'the smaller part', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'most'}, {'a': 'almost all', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'almost none', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'almost all', 'i': 'some'}, {'a': 'almost all', 'b': 'most', 'c': 'almost none', 'd': 'all', 'e': 'some', 'f': 'many', 'g': 'few', 'h': 'none', 'i': 'the smaller part'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'few', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost none\nD: the smaller part\nE: many\nF: some\nG: almost all\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: all\nD: the smaller part\nE: few\nF: some\nG: none\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: most\nD: all\nE: many\nF: the smaller part\nG: none\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: almost none\nD: all\nE: some\nF: many\nG: few\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost all\nD: most\nE: few\nF: all\nG: some\nH: many\nI: almost none\nAnswer:']"
1345,data/images/quantifier/test_1345.png,"[['A: some'], ['B'], ['B'], ['B'], ['D']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'few', 'b': 'some', 'c': 'many', 'd': 'the smaller part', 'e': 'none', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'few', 'f': 'none', 'g': 'some', 'h': 'the smaller part', 'i': 'many'}, {'a': 'all', 'b': 'most', 'c': 'the smaller part', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'none', 'h': 'few', 'i': 'some'}, {'a': 'none', 'b': 'most', 'c': 'almost all', 'd': 'many', 'e': 'some', 'f': 'all', 'g': 'almost none', 'h': 'few', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: almost none\nE: few\nF: most\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: the smaller part\nE: none\nF: almost none\nG: almost all\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: all\nE: few\nF: none\nG: some\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: the smaller part\nD: almost none\nE: almost all\nF: many\nG: none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost all\nD: many\nE: some\nF: all\nG: almost none\nH: few\nI: the smaller part\nAnswer:']"
1350,data/images/quantifier/test_1350.png,"[['B'], ['A'], ['D'], ['B'], ['B: almost all']]","[{'a': 'many', 'b': 'most', 'c': 'the smaller part', 'd': 'none', 'e': 'few', 'f': 'almost all', 'g': 'some', 'h': 'all', 'i': 'almost none'}, {'a': 'many', 'b': 'none', 'c': 'most', 'd': 'all', 'e': 'the smaller part', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'few'}, {'a': 'the smaller part', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'almost none', 'f': 'many', 'g': 'few', 'h': 'almost all', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'almost all', 'g': 'few', 'h': 'almost none', 'i': 'all'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: the smaller part\nD: none\nE: few\nF: almost all\nG: some\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: most\nD: all\nE: the smaller part\nF: some\nG: almost all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: some\nD: most\nE: almost none\nF: many\nG: few\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: none\nE: most\nF: almost all\nG: few\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: few\nE: the smaller part\nF: some\nG: none\nH: all\nI: almost none\nAnswer:']"
