index,image,blip2_output,shuffled_options,prompted_questions
1272,data/images/quantifier/test_1272.png,"[['a'], ['almost all'], ['g'], ['most'], ['a']]","[{'a': 'most', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'few', 'f': 'almost all', 'g': 'almost none', 'h': 'none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'some', 'f': 'the smaller part', 'g': 'many', 'h': 'most', 'i': 'almost none'}, {'a': 'many', 'b': 'almost none', 'c': 'the smaller part', 'd': 'most', 'e': 'almost all', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'all'}, {'a': 'all', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'some', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost all', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: many\nD: all\nE: few\nF: almost all\nG: almost none\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: all\nD: almost all\nE: some\nF: the smaller part\nG: many\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: the smaller part\nD: most\nE: almost all\nF: few\nG: none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: almost none\nD: most\nE: some\nF: many\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: the smaller part\nD: most\nE: none\nF: almost none\nG: many\nH: all\nI: some\nAnswer:']"
1302,data/images/quantifier/test_1302.png,"[['all'], ['d'], ['a'], ['b'], ['g']]","[{'a': 'many', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'most', 'g': 'few', 'h': 'all', 'i': 'none'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'many', 'e': 'few', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'few', 'g': 'all', 'h': 'many', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost none\nD: the smaller part\nE: almost all\nF: most\nG: few\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: many\nE: few\nF: some\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: most\nD: some\nE: none\nF: few\nG: all\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: many\nD: some\nE: most\nF: the smaller part\nG: all\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: all\nE: almost all\nF: some\nG: few\nH: the smaller part\nI: most\nAnswer:']"
2515,data/images/quantifier/test_2515.png,"[['c'], ['b'], ['all'], ['most'], ['b']]","[{'a': 'some', 'b': 'none', 'c': 'most', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'few', 'h': 'almost none', 'i': 'all'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'few'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'almost all', 'e': 'almost none', 'f': 'none', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}, {'a': 'none', 'b': 'almost none', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: most\nD: almost all\nE: the smaller part\nF: many\nG: few\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: most\nE: almost none\nF: none\nG: some\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: almost all\nE: almost none\nF: none\nG: many\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: many\nD: most\nE: few\nF: some\nG: almost all\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: all\nE: almost all\nF: the smaller part\nG: most\nH: some\nI: few\nAnswer:']"
2557,data/images/quantifier/test_2557.png,"[['none'], ['c'], ['e'], ['a'], ['']]","[{'a': 'many', 'b': 'all', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'almost none', 'b': 'all', 'c': 'some', 'd': 'few', 'e': 'most', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'almost none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'most', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'the smaller part', 'f': 'none', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}, {'a': 'few', 'b': 'all', 'c': 'almost none', 'd': 'almost all', 'e': 'most', 'f': 'the smaller part', 'g': 'none', 'h': 'some', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: none\nD: some\nE: almost none\nF: few\nG: almost all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: some\nD: few\nE: most\nF: almost all\nG: many\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: almost all\nE: all\nF: most\nG: almost none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: all\nE: the smaller part\nF: none\nG: almost none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost none\nD: almost all\nE: most\nF: the smaller part\nG: none\nH: some\nI: many\nAnswer:']"
2592,data/images/quantifier/test_2592.png,"[['the smaller part'], ['a'], ['c'], ['g'], ['all']]","[{'a': 'all', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'some'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost all', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'many', 'h': 'few', 'i': 'some'}, {'a': 'almost all', 'b': 'almost none', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'all', 'i': 'many'}, {'a': 'all', 'b': 'many', 'c': 'few', 'd': 'most', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: the smaller part\nD: most\nE: almost none\nF: almost all\nG: many\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: almost all\nE: many\nF: all\nG: none\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost all\nD: none\nE: all\nF: almost none\nG: many\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: none\nD: the smaller part\nE: most\nF: few\nG: some\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: few\nD: most\nE: almost none\nF: some\nG: none\nH: almost all\nI: the smaller part\nAnswer:']"
2567,data/images/quantifier/test_2567.png,"[['g'], ['some'], ['none'], ['d'], ['c']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'few', 'i': 'most'}, {'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'almost none', 'g': 'all', 'h': 'almost all', 'i': 'many'}, {'a': 'few', 'b': 'none', 'c': 'most', 'd': 'the smaller part', 'e': 'almost all', 'f': 'almost none', 'g': 'some', 'h': 'many', 'i': 'all'}, {'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'the smaller part', 'e': 'none', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'many'}, {'a': 'almost none', 'b': 'most', 'c': 'the smaller part', 'd': 'few', 'e': 'none', 'f': 'some', 'g': 'all', 'h': 'many', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: all\nD: almost all\nE: many\nF: none\nG: almost none\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: few\nE: most\nF: almost none\nG: all\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: most\nD: the smaller part\nE: almost all\nF: almost none\nG: some\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: the smaller part\nE: none\nF: all\nG: almost all\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: the smaller part\nD: few\nE: none\nF: some\nG: all\nH: many\nI: almost all\nAnswer:']"
2487,data/images/quantifier/test_2487.png,"[['all'], [''], ['none'], ['d'], ['b']]","[{'a': 'few', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'few', 'c': 'almost none', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'some', 'h': 'most', 'i': 'all'}, {'a': 'almost none', 'b': 'many', 'c': 'all', 'd': 'some', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'almost all', 'g': 'the smaller part', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: almost none\nD: some\nE: none\nF: many\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: most\nE: none\nF: many\nG: few\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: almost none\nD: none\nE: many\nF: almost all\nG: some\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: all\nD: some\nE: none\nF: few\nG: almost all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: all\nE: most\nF: almost all\nG: the smaller part\nH: many\nI: almost none\nAnswer:']"
2472,data/images/quantifier/test_2472.png,"[['g'], [''], ['e'], ['a'], ['the smaller part']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'many', 'i': 'most'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'most', 'h': 'none', 'i': 'many'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: few\nE: almost none\nF: all\nG: none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: almost all\nE: some\nF: almost none\nG: the smaller part\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: few\nD: some\nE: the smaller part\nF: all\nG: most\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: almost all\nE: the smaller part\nF: almost none\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: many\nE: none\nF: most\nG: almost all\nH: all\nI: almost none\nAnswer:']"
2054,data/images/quantifier/test_2054.png,"[['all'], ['e'], ['e'], ['a'], ['g']]","[{'a': 'few', 'b': 'almost all', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'all', 'g': 'most', 'h': 'none', 'i': 'almost none'}, {'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'the smaller part', 'g': 'few', 'h': 'none', 'i': 'most'}, {'a': 'most', 'b': 'almost all', 'c': 'few', 'd': 'the smaller part', 'e': 'almost none', 'f': 'none', 'g': 'all', 'h': 'many', 'i': 'some'}, {'a': 'some', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'most', 'f': 'many', 'g': 'almost none', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: many\nD: the smaller part\nE: some\nF: all\nG: most\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: some\nE: all\nF: the smaller part\nG: few\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: few\nD: the smaller part\nE: almost none\nF: none\nG: all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: none\nE: all\nF: the smaller part\nG: almost none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: few\nE: most\nF: many\nG: almost none\nH: almost all\nI: some\nAnswer:']"
2111,data/images/quantifier/test_2111.png,"[['g'], ['d'], ['g'], ['all the small ones'], ['almost none']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'most', 'e': 'the smaller part', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'some', 'g': 'many', 'h': 'most', 'i': 'none'}, {'a': 'few', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'many', 'b': 'most', 'c': 'some', 'd': 'almost none', 'e': 'all', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: all\nE: many\nF: none\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: most\nE: the smaller part\nF: none\nG: few\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: few\nE: the smaller part\nF: some\nG: many\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: the smaller part\nE: none\nF: almost none\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: some\nD: almost none\nE: all\nF: the smaller part\nG: few\nH: almost all\nI: none\nAnswer:']"
2019,data/images/quantifier/test_2019.png,"[['there are 5 animals in the image'], ['e'], ['g'], ['all'], ['all']]","[{'a': 'most', 'b': 'almost all', 'c': 'few', 'd': 'none', 'e': 'almost none', 'f': 'some', 'g': 'many', 'h': 'all', 'i': 'the smaller part'}, {'a': 'most', 'b': 'few', 'c': 'none', 'd': 'the smaller part', 'e': 'almost none', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'some'}, {'a': 'few', 'b': 'all', 'c': 'many', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'some', 'g': 'the smaller part', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: few\nD: none\nE: almost none\nF: some\nG: many\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: none\nD: the smaller part\nE: almost none\nF: all\nG: almost all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: almost all\nE: none\nF: some\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: all\nE: many\nF: none\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: none\nE: most\nF: some\nG: the smaller part\nH: all\nI: almost none\nAnswer:']"
2031,data/images/quantifier/test_2031.png,"[['there are 6 animals'], ['the smaller part'], ['a'], ['all'], ['c']]","[{'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'few', 'g': 'many', 'h': 'most', 'i': 'almost none'}, {'a': 'few', 'b': 'some', 'c': 'almost all', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'almost all', 'h': 'many', 'i': 'some'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'almost none', 'i': 'almost all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'some', 'e': 'none', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: almost all\nE: none\nF: few\nG: many\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost all\nD: many\nE: all\nF: none\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: all\nE: the smaller part\nF: most\nG: almost all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: many\nE: none\nF: the smaller part\nG: few\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: some\nE: none\nF: almost none\nG: few\nH: almost all\nI: most\nAnswer:']"
2137,data/images/quantifier/test_2137.png,"[['all'], [''], ['a'], ['none'], ['a']]","[{'a': 'most', 'b': 'almost all', 'c': 'few', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'some', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'most', 'f': 'almost all', 'g': 'some', 'h': 'many', 'i': 'none'}, {'a': 'many', 'b': 'none', 'c': 'the smaller part', 'd': 'most', 'e': 'all', 'f': 'almost all', 'g': 'few', 'h': 'some', 'i': 'almost none'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'few', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'most', 'i': 'almost none'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'few', 'g': 'none', 'h': 'the smaller part', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: few\nD: almost none\nE: the smaller part\nF: none\nG: some\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost none\nD: the smaller part\nE: most\nF: almost all\nG: some\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: the smaller part\nD: most\nE: all\nF: almost all\nG: few\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: few\nE: the smaller part\nF: none\nG: many\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: all\nE: almost none\nF: few\nG: none\nH: the smaller part\nI: many\nAnswer:']"
2135,data/images/quantifier/test_2135.png,"[['a'], ['the small part'], ['g'], ['a'], ['b']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'few', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'almost none'}, {'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'many', 'g': 'most', 'h': 'all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'almost all', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'few', 'h': 'all', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'some', 'h': 'the smaller part', 'i': 'many'}, {'a': 'all', 'b': 'many', 'c': 'some', 'd': 'almost all', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: most\nE: few\nF: all\nG: many\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: few\nE: almost all\nF: many\nG: most\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: almost all\nD: many\nE: most\nF: some\nG: few\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: few\nE: all\nF: most\nG: some\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: some\nD: almost all\nE: none\nF: few\nG: the smaller part\nH: most\nI: almost none\nAnswer:']"
1486,data/images/quantifier/test_1486.png,"[[''], ['all'], ['b'], ['a'], ['all']]","[{'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'some', 'f': 'most', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'all', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'few', 'b': 'many', 'c': 'none', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: almost all\nE: none\nF: all\nG: almost none\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: few\nE: almost none\nF: most\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: almost all\nE: some\nF: most\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: many\nE: most\nF: all\nG: some\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: none\nD: some\nE: all\nF: almost all\nG: most\nH: the smaller part\nI: almost none\nAnswer:']"
