index,image_file,blip2_output,shuffled_options,prompted_questions
2160,data/images/quantifier/test_2160.png,"[['many'], ['a'], [''], ['e'], ['d']]","[{'a': 'few', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'almost none', 'h': 'many', 'i': 'none'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'few', 'h': 'the smaller part', 'i': 'some'}, {'a': 'some', 'b': 'almost none', 'c': 'the smaller part', 'd': 'none', 'e': 'many', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'almost all'}, {'a': 'almost all', 'b': 'many', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'almost none', 'g': 'none', 'h': 'most', 'i': 'some'}, {'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'most', 'g': 'almost all', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: the smaller part\nD: almost all\nE: all\nF: most\nG: almost none\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: almost all\nE: many\nF: none\nG: few\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: the smaller part\nD: none\nE: many\nF: all\nG: few\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: all\nD: the smaller part\nE: few\nF: almost none\nG: none\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: none\nE: some\nF: most\nG: almost all\nH: many\nI: almost none\nAnswer:']"
2163,data/images/quantifier/test_2163.png,"[['many'], ['all'], [''], ['b'], ['']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'few', 'b': 'none', 'c': 'almost all', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'none', 'i': 'most'}, {'a': 'almost none', 'b': 'some', 'c': 'all', 'd': 'the smaller part', 'e': 'most', 'f': 'none', 'g': 'almost all', 'h': 'few', 'i': 'many'}, {'a': 'all', 'b': 'many', 'c': 'almost all', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'none', 'h': 'the smaller part', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: most\nD: all\nE: many\nF: almost none\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost all\nD: many\nE: almost none\nF: the smaller part\nG: most\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: almost all\nE: all\nF: few\nG: many\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: all\nD: the smaller part\nE: most\nF: none\nG: almost all\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost all\nD: almost none\nE: few\nF: most\nG: none\nH: the smaller part\nI: some\nAnswer:']"
2164,data/images/quantifier/test_2164.png,"[['many'], ['d'], ['b'], ['i'], ['d']]","[{'a': 'almost all', 'b': 'all', 'c': 'few', 'd': 'the smaller part', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'many', 'i': 'almost none'}, {'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'few', 'f': 'many', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'few', 'f': 'almost all', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}, {'a': 'most', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'many', 'f': 'few', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'many', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'almost none', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: few\nD: the smaller part\nE: most\nF: some\nG: none\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: all\nE: few\nF: many\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: almost none\nE: few\nF: almost all\nG: the smaller part\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: almost none\nD: the smaller part\nE: many\nF: few\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: all\nE: almost none\nF: almost all\nG: most\nH: the smaller part\nI: few\nAnswer:']"
2166,data/images/quantifier/test_2166.png,"[['many'], ['some'], ['none'], ['all'], ['all']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'most', 'd': 'almost all', 'e': 'some', 'f': 'none', 'g': 'all', 'h': 'many', 'i': 'few'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'all', 'h': 'some', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'almost all', 'h': 'few', 'i': 'most'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'few', 'g': 'many', 'h': 'all', 'i': 'almost none'}, {'a': 'most', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'almost all', 'g': 'none', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: most\nD: almost all\nE: some\nF: none\nG: all\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost all\nD: most\nE: many\nF: almost none\nG: all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: the smaller part\nD: many\nE: none\nF: some\nG: almost all\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: none\nE: the smaller part\nF: few\nG: many\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: the smaller part\nD: all\nE: many\nF: almost all\nG: none\nH: almost none\nI: few\nAnswer:']"
2172,data/images/quantifier/test_2172.png,"[['b'], ['b'], ['c'], ['i'], ['g']]","[{'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'many', 'f': 'all', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'the smaller part', 'f': 'many', 'g': 'some', 'h': 'few', 'i': 'all'}, {'a': 'most', 'b': 'all', 'c': 'almost all', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'most', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'none', 'b': 'most', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: the smaller part\nE: many\nF: all\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: most\nE: the smaller part\nF: many\nG: some\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: almost all\nD: none\nE: few\nF: many\nG: some\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: the smaller part\nD: many\nE: all\nF: few\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: some\nE: many\nF: almost all\nG: almost none\nH: all\nI: the smaller part\nAnswer:']"
2174,data/images/quantifier/test_2174.png,"[['some'], ['b'], ['a'], ['e'], ['most']]","[{'a': 'none', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'almost none', 'i': 'all'}, {'a': 'all', 'b': 'most', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'many', 'd': 'all', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'few', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'all', 'g': 'almost all', 'h': 'few', 'i': 'some'}, {'a': 'many', 'b': 'the smaller part', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: many\nD: the smaller part\nE: almost all\nF: some\nG: few\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: none\nD: some\nE: almost none\nF: few\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: many\nD: all\nE: some\nF: almost all\nG: most\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: most\nD: none\nE: the smaller part\nF: all\nG: almost all\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: some\nD: most\nE: none\nF: almost none\nG: few\nH: almost all\nI: all\nAnswer:']"
2184,data/images/quantifier/test_2184.png,"[['a'], ['g'], ['e'], ['some'], ['b']]","[{'a': 'almost none', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'none', 'c': 'almost all', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'many', 'h': 'some', 'i': 'all'}, {'a': 'none', 'b': 'most', 'c': 'few', 'd': 'almost all', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'many'}, {'a': 'almost all', 'b': 'few', 'c': 'some', 'd': 'none', 'e': 'almost none', 'f': 'many', 'g': 'all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'almost all', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'many', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: most\nD: many\nE: few\nF: none\nG: almost all\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: almost all\nD: most\nE: few\nF: almost none\nG: many\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: almost all\nE: some\nF: all\nG: the smaller part\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: some\nD: none\nE: almost none\nF: many\nG: all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: some\nD: all\nE: most\nF: many\nG: none\nH: almost none\nI: the smaller part\nAnswer:']"
2185,data/images/quantifier/test_2185.png,"[['there are five animals in the image'], ['many'], ['a'], ['a'], ['the larger part']]","[{'a': 'almost none', 'b': 'all', 'c': 'almost all', 'd': 'some', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'almost none', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost all', 'd': 'few', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'most'}, {'a': 'all', 'b': 'few', 'c': 'almost none', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'all', 'c': 'almost none', 'd': 'few', 'e': 'the smaller part', 'f': 'many', 'g': 'most', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: almost all\nD: some\nE: none\nF: the smaller part\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: almost none\nE: none\nF: the smaller part\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost all\nD: few\nE: none\nF: almost none\nG: some\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost none\nD: some\nE: many\nF: the smaller part\nG: most\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: almost none\nD: few\nE: the smaller part\nF: many\nG: most\nH: some\nI: none\nAnswer:']"
2190,data/images/quantifier/test_2190.png,"[['a'], ['all'], ['b'], ['a, d'], ['the smaller part']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'none', 'e': 'few', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'most'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'all', 'd': 'almost none', 'e': 'most', 'f': 'some', 'g': 'many', 'h': 'none', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'almost all', 'f': 'all', 'g': 'some', 'h': 'none', 'i': 'most'}, {'a': 'none', 'b': 'many', 'c': 'few', 'd': 'some', 'e': 'almost all', 'f': 'all', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: none\nE: few\nF: all\nG: almost all\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: the smaller part\nE: many\nF: some\nG: none\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: all\nD: almost none\nE: most\nF: some\nG: many\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: many\nE: almost all\nF: all\nG: some\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: few\nD: some\nE: almost all\nF: all\nG: most\nH: the smaller part\nI: almost none\nAnswer:']"
2195,data/images/quantifier/test_2195.png,"[[''], ['none'], ['many'], ['the smaller part'], ['some']]","[{'a': 'all', 'b': 'some', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'almost none', 'e': 'few', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'many'}, {'a': 'none', 'b': 'most', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'almost none', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'almost all', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: almost all\nD: most\nE: almost none\nF: many\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: almost none\nE: few\nF: none\nG: the smaller part\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost none\nD: few\nE: some\nF: all\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: almost none\nE: some\nF: most\nG: none\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: none\nE: almost all\nF: some\nG: all\nH: most\nI: few\nAnswer:']"
2196,data/images/quantifier/test_2196.png,"[['all'], ['a'], ['a'], ['a'], ['b']]","[{'a': 'many', 'b': 'almost all', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'almost none', 'i': 'none'}, {'a': 'almost all', 'b': 'none', 'c': 'most', 'd': 'some', 'e': 'the smaller part', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'almost all', 'h': 'none', 'i': 'few'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'none', 'd': 'some', 'e': 'few', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: the smaller part\nD: all\nE: most\nF: few\nG: some\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: most\nD: some\nE: the smaller part\nF: almost none\nG: few\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: some\nD: all\nE: most\nF: almost none\nG: almost all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: few\nE: all\nF: most\nG: the smaller part\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: none\nD: some\nE: few\nF: many\nG: all\nH: most\nI: almost all\nAnswer:']"
2199,data/images/quantifier/test_2199.png,"[['none'], ['i'], ['b'], ['none'], ['g']]","[{'a': 'the smaller part', 'b': 'almost all', 'c': 'few', 'd': 'most', 'e': 'all', 'f': 'almost none', 'g': 'many', 'h': 'some', 'i': 'none'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'all', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'none'}, {'a': 'none', 'b': 'almost none', 'c': 'most', 'd': 'all', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'the smaller part', 'i': 'many'}, {'a': 'almost none', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: few\nD: most\nE: all\nF: almost none\nG: many\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: all\nD: many\nE: few\nF: almost none\nG: most\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: most\nD: all\nE: few\nF: some\nG: almost all\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: many\nD: the smaller part\nE: few\nF: none\nG: all\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: few\nD: many\nE: the smaller part\nF: almost all\nG: most\nH: some\nI: none\nAnswer:']"
2200,data/images/quantifier/test_2200.png,"[[''], ['the smaller part'], ['a'], ['d'], ['a']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'most'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'almost all', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'few', 'h': 'some', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'the smaller part', 'f': 'almost none', 'g': 'all', 'h': 'some', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: none\nD: few\nE: almost all\nF: all\nG: many\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: all\nE: almost all\nF: none\nG: almost none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: most\nD: none\nE: almost all\nF: all\nG: the smaller part\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: the smaller part\nD: almost none\nE: most\nF: many\nG: few\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: most\nE: the smaller part\nF: almost none\nG: all\nH: some\nI: many\nAnswer:']"
2202,data/images/quantifier/test_2202.png,"[['a'], ['a'], ['all'], ['a'], ['all']]","[{'a': 'all', 'b': 'almost all', 'c': 'the smaller part', 'd': 'few', 'e': 'none', 'f': 'some', 'g': 'almost none', 'h': 'most', 'i': 'many'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'some', 'e': 'few', 'f': 'almost all', 'g': 'none', 'h': 'almost none', 'i': 'most'}, {'a': 'almost none', 'b': 'all', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost all', 'b': 'none', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'almost none', 'i': 'some'}, {'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'many', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: the smaller part\nD: few\nE: none\nF: some\nG: almost none\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: some\nE: few\nF: almost all\nG: none\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: most\nD: none\nE: few\nF: many\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: the smaller part\nD: few\nE: most\nF: all\nG: many\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: many\nE: all\nF: most\nG: the smaller part\nH: almost all\nI: few\nAnswer:']"
2209,data/images/quantifier/test_2209.png,"[[''], ['most'], ['none'], ['a'], ['none']]","[{'a': 'none', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'almost all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'many', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'few', 'i': 'none'}, {'a': 'few', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'most', 'h': 'many', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'most', 'e': 'many', 'f': 'all', 'g': 'the smaller part', 'h': 'none', 'i': 'some'}, {'a': 'some', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'few', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: most\nD: some\nE: almost none\nF: many\nG: almost all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: many\nE: almost all\nF: some\nG: the smaller part\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: all\nD: almost none\nE: the smaller part\nF: none\nG: most\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: most\nE: many\nF: all\nG: the smaller part\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: many\nD: almost all\nE: none\nF: all\nG: almost none\nH: few\nI: most\nAnswer:']"
