index,image_file,blip2_output,shuffled_options,prompted_questions
1953,data/images/quantifier/test_1953.png,"[['d'], ['a'], ['a'], ['g'], ['a']]","[{'a': 'almost all', 'b': 'none', 'c': 'some', 'd': 'few', 'e': 'the smaller part', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'all'}, {'a': 'all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'most', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'all', 'c': 'almost all', 'd': 'many', 'e': 'few', 'f': 'most', 'g': 'none', 'h': 'almost none', 'i': 'some'}, {'a': 'almost all', 'b': 'few', 'c': 'some', 'd': 'none', 'e': 'almost none', 'f': 'the smaller part', 'g': 'many', 'h': 'all', 'i': 'most'}, {'a': 'some', 'b': 'the smaller part', 'c': 'many', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: some\nD: few\nE: the smaller part\nF: many\nG: almost none\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: none\nE: most\nF: the smaller part\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost all\nD: many\nE: few\nF: most\nG: none\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: some\nD: none\nE: almost none\nF: the smaller part\nG: many\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: many\nD: all\nE: most\nF: almost none\nG: none\nH: almost all\nI: few\nAnswer:']"
1954,data/images/quantifier/test_1954.png,"[['many'], ['most'], ['there are no animals'], ['a'], ['many']]","[{'a': 'few', 'b': 'all', 'c': 'many', 'd': 'most', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'all', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'almost none', 'f': 'almost all', 'g': 'some', 'h': 'few', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'almost none', 'g': 'many', 'h': 'most', 'i': 'some'}, {'a': 'all', 'b': 'almost all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'most', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'many'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: most\nE: almost none\nF: some\nG: none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: the smaller part\nD: many\nE: almost none\nF: almost all\nG: some\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: almost all\nE: all\nF: almost none\nG: many\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: almost none\nD: the smaller part\nE: most\nF: none\nG: some\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost none\nD: almost all\nE: all\nF: many\nG: some\nH: most\nI: few\nAnswer:']"
1955,data/images/quantifier/test_1955.png,"[['none'], ['all'], ['a'], ['d'], ['g']]","[{'a': 'all', 'b': 'most', 'c': 'some', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'few', 'h': 'many', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'the smaller part', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'few', 'i': 'almost all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'few'}, {'a': 'the smaller part', 'b': 'few', 'c': 'almost none', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: almost all\nE: almost none\nF: the smaller part\nG: few\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: the smaller part\nE: some\nF: none\nG: most\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: few\nE: none\nF: most\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: many\nE: none\nF: almost none\nG: almost all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: almost none\nD: none\nE: almost all\nF: many\nG: all\nH: most\nI: some\nAnswer:']"
1956,data/images/quantifier/test_1956.png,"[['c'], ['almost all'], ['the smaller part'], ['e, many'], ['a']]","[{'a': 'most', 'b': 'many', 'c': 'all', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'many', 'b': 'few', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'almost none', 'i': 'all'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'most', 'g': 'none', 'h': 'almost none', 'i': 'some'}, {'a': 'all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'some', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'most', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: some\nE: almost all\nF: the smaller part\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: some\nD: most\nE: almost all\nF: none\nG: the smaller part\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: few\nE: almost all\nF: most\nG: none\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: the smaller part\nD: none\nE: few\nF: many\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost none\nD: many\nE: most\nF: almost all\nG: none\nH: all\nI: the smaller part\nAnswer:']"
1962,data/images/quantifier/test_1962.png,"[['there are 6 animals in the image'], ['a'], [''], ['h'], ['h']]","[{'a': 'few', 'b': 'all', 'c': 'almost none', 'd': 'most', 'e': 'none', 'f': 'some', 'g': 'many', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'all', 'f': 'some', 'g': 'almost all', 'h': 'most', 'i': 'many'}, {'a': 'many', 'b': 'most', 'c': 'some', 'd': 'all', 'e': 'few', 'f': 'the smaller part', 'g': 'almost all', 'h': 'almost none', 'i': 'none'}, {'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'almost all', 'f': 'all', 'g': 'most', 'h': 'the smaller part', 'i': 'few'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'none', 'e': 'all', 'f': 'few', 'g': 'almost none', 'h': 'many', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost none\nD: most\nE: none\nF: some\nG: many\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost none\nD: none\nE: all\nF: some\nG: almost all\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: some\nD: all\nE: few\nF: the smaller part\nG: almost all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: some\nE: almost all\nF: all\nG: most\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: none\nE: all\nF: few\nG: almost none\nH: many\nI: most\nAnswer:']"
1968,data/images/quantifier/test_1968.png,"[['a'], ['g'], ['b'], ['most'], ['g']]","[{'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'few'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'almost none', 'e': 'some', 'f': 'many', 'g': 'the smaller part', 'h': 'almost all', 'i': 'none'}, {'a': 'many', 'b': 'some', 'c': 'few', 'd': 'none', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'most', 'i': 'almost all'}, {'a': 'few', 'b': 'many', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}, {'a': 'almost all', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'most', 'f': 'some', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: the smaller part\nE: almost all\nF: some\nG: all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: almost none\nE: some\nF: many\nG: the smaller part\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: few\nD: none\nE: almost none\nF: the smaller part\nG: all\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: all\nD: almost all\nE: none\nF: some\nG: the smaller part\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: almost none\nD: all\nE: most\nF: some\nG: many\nH: the smaller part\nI: none\nAnswer:']"
1975,data/images/quantifier/test_1975.png,"[['none'], ['a'], ['e'], ['g'], ['all']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'few', 'i': 'some'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'all', 'i': 'almost all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'all', 'f': 'some', 'g': 'few', 'h': 'many', 'i': 'almost none'}, {'a': 'almost none', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'some', 'd': 'all', 'e': 'many', 'f': 'few', 'g': 'almost none', 'h': 'none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: most\nD: all\nE: many\nF: almost all\nG: almost none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: none\nE: some\nF: most\nG: many\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: most\nD: none\nE: all\nF: some\nG: few\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: many\nD: the smaller part\nE: some\nF: few\nG: almost all\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: some\nD: all\nE: many\nF: few\nG: almost none\nH: none\nI: most\nAnswer:']"
1977,data/images/quantifier/test_1977.png,"[['all'], ['there are no animals in the image'], ['d'], ['all'], ['i']]","[{'a': 'many', 'b': 'most', 'c': 'few', 'd': 'almost all', 'e': 'all', 'f': 'some', 'g': 'almost none', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'all', 'g': 'many', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost all', 'b': 'none', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'some'}, {'a': 'few', 'b': 'almost all', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'the smaller part', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: few\nD: almost all\nE: all\nF: some\nG: almost none\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: most\nE: few\nF: all\nG: many\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: few\nD: all\nE: most\nF: almost none\nG: the smaller part\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: some\nD: all\nE: none\nF: the smaller part\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: most\nE: none\nF: almost none\nG: few\nH: many\nI: the smaller part\nAnswer:']"
1979,data/images/quantifier/test_1979.png,"[[''], ['b'], ['most'], ['e'], ['d']]","[{'a': 'none', 'b': 'almost all', 'c': 'many', 'd': 'all', 'e': 'almost none', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'the smaller part'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'almost none', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'many'}, {'a': 'none', 'b': 'almost all', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'most', 'h': 'few', 'i': 'some'}, {'a': 'many', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'all', 'i': 'none'}, {'a': 'some', 'b': 'many', 'c': 'almost none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'few', 'g': 'all', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: many\nD: all\nE: almost none\nF: some\nG: most\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: almost none\nE: some\nF: none\nG: almost all\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: many\nD: all\nE: the smaller part\nF: almost none\nG: most\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: some\nD: almost none\nE: the smaller part\nF: most\nG: few\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: almost none\nD: almost all\nE: the smaller part\nF: few\nG: all\nH: most\nI: none\nAnswer:']"
1982,data/images/quantifier/test_1982.png,"[['none'], ['the smaller part'], ['the smaller part'], ['some'], ['many']]","[{'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'some'}, {'a': 'most', 'b': 'many', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'almost all', 'g': 'all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'none', 'f': 'almost all', 'g': 'all', 'h': 'some', 'i': 'most'}, {'a': 'all', 'b': 'none', 'c': 'few', 'd': 'almost none', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'the smaller part', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: few\nE: all\nF: many\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: few\nD: many\nE: almost none\nF: the smaller part\nG: most\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: none\nD: almost none\nE: few\nF: almost all\nG: all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: many\nE: none\nF: almost all\nG: all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: few\nD: almost none\nE: some\nF: many\nG: most\nH: the smaller part\nI: almost all\nAnswer:']"
1994,data/images/quantifier/test_1994.png,"[['almost all'], ['g'], ['i'], ['b'], ['none']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'some', 'i': 'almost none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'many', 'h': 'few', 'i': 'all'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'the smaller part', 'e': 'none', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'all'}, {'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'many', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: many\nD: most\nE: almost all\nF: few\nG: all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: the smaller part\nD: all\nE: most\nF: none\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: most\nE: some\nF: none\nG: many\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: the smaller part\nE: none\nF: many\nG: some\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: many\nE: some\nF: almost none\nG: most\nH: the smaller part\nI: few\nAnswer:']"
1997,data/images/quantifier/test_1997.png,"[[''], ['e'], ['a'], ['a'], ['b']]","[{'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'the smaller part', 'g': 'most', 'h': 'all', 'i': 'almost none'}, {'a': 'many', 'b': 'almost none', 'c': 'some', 'd': 'none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'none', 'c': 'almost all', 'd': 'almost none', 'e': 'all', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'some'}, {'a': 'some', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'almost all'}, {'a': 'most', 'b': 'almost all', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: none\nE: few\nF: the smaller part\nG: most\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: some\nD: none\nE: almost all\nF: all\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost all\nD: almost none\nE: all\nF: the smaller part\nG: most\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: the smaller part\nD: few\nE: most\nF: all\nG: none\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: none\nD: almost none\nE: many\nF: some\nG: few\nH: the smaller part\nI: all\nAnswer:']"
2001,data/images/quantifier/test_2001.png,"[['there are 5 animals in the image'], ['a'], ['a'], ['d'], ['a']]","[{'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'almost all'}, {'a': 'some', 'b': 'few', 'c': 'none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'almost none', 'i': 'most'}, {'a': 'almost all', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'many', 'h': 'the smaller part', 'i': 'most'}, {'a': 'few', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'none', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'some', 'b': 'most', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'few', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: all\nE: many\nF: some\nG: most\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: the smaller part\nE: almost all\nF: many\nG: all\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: almost none\nD: all\nE: none\nF: few\nG: many\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: all\nD: almost all\nE: the smaller part\nF: none\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: the smaller part\nD: many\nE: all\nF: almost all\nG: few\nH: none\nI: almost none\nAnswer:']"
2006,data/images/quantifier/test_2006.png,"[['some'], ['a'], ['e, almost none'], ['g'], ['a']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'none'}, {'a': 'few', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'many', 'i': 'all'}, {'a': 'many', 'b': 'all', 'c': 'none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'almost none', 'h': 'few', 'i': 'some'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'none', 'c': 'most', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'few', 'h': 'all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: many\nD: all\nE: almost all\nF: some\nG: few\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: the smaller part\nD: almost all\nE: some\nF: none\nG: most\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: none\nD: almost all\nE: the smaller part\nF: most\nG: almost none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: few\nE: almost none\nF: most\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: most\nD: the smaller part\nE: some\nF: almost all\nG: few\nH: all\nI: many\nAnswer:']"
2011,data/images/quantifier/test_2011.png,"[['a'], ['e'], [''], ['some'], ['']]","[{'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'many', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'many', 'e': 'none', 'f': 'almost all', 'g': 'some', 'h': 'the smaller part', 'i': 'all'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'none', 'h': 'most', 'i': 'all'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'many', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'all', 'b': 'many', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: many\nE: almost none\nF: some\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: many\nE: none\nF: almost all\nG: some\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: few\nD: some\nE: almost none\nF: many\nG: none\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: all\nE: almost all\nF: many\nG: most\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: few\nD: none\nE: some\nF: almost all\nG: the smaller part\nH: most\nI: almost none\nAnswer:']"
