index,image_file,blip2_output,shuffled_options,prompted_questions
1611,data/images/quantifier/test_1611.png,"[['all'], [''], ['none'], ['almost all'], ['almost all']]","[{'a': 'all', 'b': 'most', 'c': 'many', 'd': 'almost none', 'e': 'none', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'most', 'b': 'many', 'c': 'all', 'd': 'almost none', 'e': 'some', 'f': 'few', 'g': 'almost all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'none', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'all'}, {'a': 'some', 'b': 'many', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'few', 'g': 'none', 'h': 'all', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'some', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: many\nD: almost none\nE: none\nF: some\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: almost none\nE: some\nF: few\nG: almost all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: none\nD: almost all\nE: many\nF: few\nG: the smaller part\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: almost none\nD: most\nE: the smaller part\nF: few\nG: none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: most\nE: some\nF: the smaller part\nG: all\nH: almost all\nI: many\nAnswer:']"
1612,data/images/quantifier/test_1612.png,"[['g'], ['i'], ['none'], ['some'], ['a mouse']]","[{'a': 'all', 'b': 'few', 'c': 'most', 'd': 'the smaller part', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'many'}, {'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'most', 'h': 'some', 'i': 'many'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: the smaller part\nE: none\nF: almost all\nG: almost none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: almost all\nE: all\nF: few\nG: most\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: almost none\nE: almost all\nF: many\nG: the smaller part\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: none\nE: many\nF: few\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: all\nE: most\nF: many\nG: some\nH: almost all\nI: almost none\nAnswer:']"
1617,data/images/quantifier/test_1617.png,"[[''], ['d'], ['some'], ['some'], ['b']]","[{'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'some', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'almost all'}, {'a': 'all', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'few', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost all', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'almost none', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: few\nE: many\nF: none\nG: the smaller part\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: most\nE: some\nF: many\nG: almost none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: some\nD: none\nE: the smaller part\nF: few\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost all\nD: some\nE: few\nF: most\nG: almost none\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost all\nD: most\nE: almost none\nF: all\nG: some\nH: many\nI: none\nAnswer:']"
1618,data/images/quantifier/test_1618.png,"[['d'], ['the smaller part'], ['none'], [''], ['almost none']]","[{'a': 'most', 'b': 'many', 'c': 'all', 'd': 'none', 'e': 'few', 'f': 'almost all', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'few', 'b': 'almost none', 'c': 'all', 'd': 'the smaller part', 'e': 'most', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'some'}, {'a': 'all', 'b': 'the smaller part', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'all', 'b': 'most', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'almost all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'all', 'd': 'few', 'e': 'most', 'f': 'many', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: none\nE: few\nF: almost all\nG: some\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: all\nD: the smaller part\nE: most\nF: none\nG: almost all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: most\nD: almost none\nE: many\nF: few\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: many\nD: some\nE: none\nF: few\nG: the smaller part\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: all\nD: few\nE: most\nF: many\nG: almost all\nH: some\nI: almost none\nAnswer:']"
1619,data/images/quantifier/test_1619.png,"[['g'], ['none'], ['e'], ['h, almost none'], ['e']]","[{'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'many', 'e': 'some', 'f': 'almost none', 'g': 'few', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost none', 'b': 'many', 'c': 'most', 'd': 'almost all', 'e': 'few', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'some'}, {'a': 'many', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'some', 'i': 'almost none'}, {'a': 'none', 'b': 'many', 'c': 'almost all', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'most'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: many\nE: some\nF: almost none\nG: few\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: most\nD: almost all\nE: few\nF: the smaller part\nG: none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost all\nD: most\nE: none\nF: few\nG: the smaller part\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: almost all\nD: the smaller part\nE: some\nF: few\nG: all\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: many\nE: all\nF: few\nG: most\nH: the smaller part\nI: almost none\nAnswer:']"
1629,data/images/quantifier/test_1629.png,"[['a'], ['there are a total of 6'], ['the smallest part'], ['g'], ['all']]","[{'a': 'all', 'b': 'almost none', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'many', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: many\nD: most\nE: almost all\nF: none\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: none\nE: the smaller part\nF: many\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: none\nE: few\nF: almost none\nG: most\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: some\nE: almost all\nF: almost none\nG: all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: many\nD: none\nE: almost all\nF: the smaller part\nG: some\nH: few\nI: all\nAnswer:']"
1634,data/images/quantifier/test_1634.png,"[['d'], ['c'], ['a'], ['a'], ['the smaller part']]","[{'a': 'many', 'b': 'all', 'c': 'almost none', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'some', 'b': 'most', 'c': 'the smaller part', 'd': 'few', 'e': 'almost none', 'f': 'almost all', 'g': 'all', 'h': 'none', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'almost all', 'e': 'some', 'f': 'none', 'g': 'many', 'h': 'all', 'i': 'most'}, {'a': 'all', 'b': 'most', 'c': 'the smaller part', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'some', 'i': 'few'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost none\nD: most\nE: few\nF: none\nG: almost all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: the smaller part\nD: few\nE: almost none\nF: almost all\nG: all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: almost all\nE: some\nF: none\nG: many\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: the smaller part\nD: many\nE: almost all\nF: none\nG: almost none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: almost none\nE: many\nF: almost all\nG: the smaller part\nH: some\nI: none\nAnswer:']"
1640,data/images/quantifier/test_1640.png,"[['there are 7 animals'], ['g'], ['e'], ['c'], ['all']]","[{'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'some'}, {'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'all', 'i': 'few'}, {'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'almost none', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'few', 'i': 'the smaller part'}, {'a': 'none', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'the smaller part', 'h': 'some', 'i': 'most'}, {'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'most', 'h': 'all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: none\nE: many\nF: few\nG: almost all\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: some\nE: almost all\nF: the smaller part\nG: most\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: almost none\nE: none\nF: all\nG: most\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: few\nD: many\nE: all\nF: almost all\nG: the smaller part\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: almost all\nE: many\nF: none\nG: most\nH: all\nI: few\nAnswer:']"
1641,data/images/quantifier/test_1641.png,"[['none'], ['d'], ['a, b, and c'], ['d'], ['a']]","[{'a': 'few', 'b': 'some', 'c': 'most', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'many', 'i': 'almost none'}, {'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'the smaller part', 'g': 'few', 'h': 'none', 'i': 'all'}, {'a': 'many', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'almost all', 'f': 'almost none', 'g': 'few', 'h': 'none', 'i': 'some'}, {'a': 'almost none', 'b': 'all', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: most\nD: all\nE: almost all\nF: none\nG: the smaller part\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: almost none\nE: many\nF: the smaller part\nG: few\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: all\nD: the smaller part\nE: almost all\nF: almost none\nG: few\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: many\nD: most\nE: few\nF: none\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost all\nD: most\nE: some\nF: almost none\nG: many\nH: none\nI: few\nAnswer:']"
1651,data/images/quantifier/test_1651.png,"[['most'], ['almost all'], ['d'], ['c'], ['d']]","[{'a': 'few', 'b': 'many', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'almost all', 'g': 'all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'most', 'h': 'almost none', 'i': 'few'}, {'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'almost all', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'the smaller part', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'some', 'f': 'most', 'g': 'the smaller part', 'h': 'none', 'i': 'almost none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'few', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: most\nD: none\nE: almost none\nF: almost all\nG: all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: almost all\nE: none\nF: some\nG: most\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: almost all\nE: most\nF: some\nG: all\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: all\nD: many\nE: some\nF: most\nG: the smaller part\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: almost none\nE: none\nF: many\nG: all\nH: few\nI: almost all\nAnswer:']"
1652,data/images/quantifier/test_1652.png,"[['d'], ['g'], ['i'], ['c'], ['']]","[{'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'few', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'none', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'some', 'i': 'few'}, {'a': 'all', 'b': 'almost all', 'c': 'few', 'd': 'none', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'all', 'f': 'most', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: almost none\nE: many\nF: few\nG: the smaller part\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: none\nE: all\nF: many\nG: most\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: few\nD: none\nE: many\nF: almost none\nG: most\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: none\nE: all\nF: most\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: many\nE: all\nF: none\nG: few\nH: most\nI: the smaller part\nAnswer:']"
1663,data/images/quantifier/test_1663.png,"[['c'], ['all'], ['the larger part'], ['b'], ['some']]","[{'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'almost none'}, {'a': 'some', 'b': 'all', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'the smaller part', 'f': 'many', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'almost all', 'b': 'none', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'some', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: the smaller part\nE: few\nF: most\nG: none\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: none\nD: the smaller part\nE: few\nF: almost none\nG: many\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: almost none\nE: the smaller part\nF: many\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: most\nD: all\nE: almost none\nF: some\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: almost none\nE: none\nF: many\nG: the smaller part\nH: almost all\nI: most\nAnswer:']"
1666,data/images/quantifier/test_1666.png,"[['most'], ['c'], ['g'], ['the smaller part'], ['b']]","[{'a': 'all', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'many', 'b': 'most', 'c': 'the smaller part', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'most', 'c': 'few', 'd': 'almost all', 'e': 'some', 'f': 'all', 'g': 'almost none', 'h': 'none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'none', 'g': 'some', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost none\nD: many\nE: none\nF: most\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: the smaller part\nD: some\nE: almost all\nF: few\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: few\nD: almost all\nE: some\nF: all\nG: almost none\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: some\nD: the smaller part\nE: all\nF: many\nG: almost none\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: many\nE: the smaller part\nF: none\nG: some\nH: most\nI: few\nAnswer:']"
1668,data/images/quantifier/test_1668.png,"[['almost all'], ['all'], ['there are many'], ['c'], ['the image shows an image of an insect, an animal, an insect, a bird, a bird']]","[{'a': 'all', 'b': 'almost none', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'almost none', 'b': 'many', 'c': 'almost all', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'the smaller part', 'h': 'all', 'i': 'none'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'all', 'h': 'some', 'i': 'almost all'}, {'a': 'all', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'most', 'i': 'some'}, {'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'most', 'e': 'all', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: most\nD: some\nE: almost all\nF: none\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: almost all\nD: some\nE: few\nF: most\nG: the smaller part\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: almost none\nE: the smaller part\nF: none\nG: all\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: many\nD: almost all\nE: none\nF: few\nG: the smaller part\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: most\nE: all\nF: many\nG: some\nH: almost all\nI: almost none\nAnswer:']"
1669,data/images/quantifier/test_1669.png,"[['e'], ['some'], ['g'], ['all the animals are shown in the image'], ['none']]","[{'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'many', 'h': 'all', 'i': 'almost all'}, {'a': 'none', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'many', 'h': 'none', 'i': 'all'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'many', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'few'}, {'a': 'most', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'many', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: the smaller part\nE: none\nF: most\nG: many\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: many\nD: all\nE: almost all\nF: almost none\nG: the smaller part\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: few\nE: most\nF: some\nG: many\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: none\nE: many\nF: all\nG: the smaller part\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: none\nD: almost none\nE: some\nF: all\nG: the smaller part\nH: many\nI: almost all\nAnswer:']"
