index,image,blip2_output,shuffled_options,prompted_questions
1272,data/images/quantifier/test_1272.png,"[['the smaller part'], ['many'], ['the smaller part'], ['some, almost all, all'], ['all']]","[{'a': 'some', 'b': 'almost none', 'c': 'most', 'd': 'the smaller part', 'e': 'almost all', 'f': 'none', 'g': 'few', 'h': 'all', 'i': 'many'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'many', 'g': 'all', 'h': 'some', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'the smaller part', 'g': 'some', 'h': 'most', 'i': 'many'}, {'a': 'many', 'b': 'most', 'c': 'few', 'd': 'none', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'all', 'e': 'few', 'f': 'some', 'g': 'many', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: most\nD: the smaller part\nE: almost all\nF: none\nG: few\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: none\nD: few\nE: almost none\nF: many\nG: all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost none\nD: almost all\nE: all\nF: the smaller part\nG: some\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: few\nD: none\nE: the smaller part\nF: almost none\nG: almost all\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost all\nD: all\nE: few\nF: some\nG: many\nH: almost none\nI: most\nAnswer:']"
1302,data/images/quantifier/test_1302.png,"[['g'], ['g'], ['a'], ['none'], ['the smaller part of the image']]","[{'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'all', 'f': 'the smaller part', 'g': 'some', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'some', 'h': 'almost none', 'i': 'none'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'some', 'e': 'few', 'f': 'almost none', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'none', 'h': 'all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost none', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: many\nE: all\nF: the smaller part\nG: some\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: few\nE: all\nF: many\nG: some\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: some\nE: few\nF: almost none\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: many\nE: few\nF: almost none\nG: none\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: the smaller part\nD: all\nE: most\nF: many\nG: some\nH: almost all\nI: none\nAnswer:']"
2515,data/images/quantifier/test_2515.png,"[['many'], ['none'], [''], ['g'], ['more than the rest']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'some', 'e': 'few', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'all', 'c': 'almost none', 'd': 'some', 'e': 'most', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'almost none', 'e': 'most', 'f': 'all', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'all', 'b': 'most', 'c': 'none', 'd': 'the smaller part', 'e': 'almost none', 'f': 'few', 'g': 'many', 'h': 'almost all', 'i': 'some'}, {'a': 'few', 'b': 'some', 'c': 'all', 'd': 'many', 'e': 'almost none', 'f': 'none', 'g': 'most', 'h': 'the smaller part', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: some\nE: few\nF: none\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: almost none\nD: some\nE: most\nF: none\nG: few\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: almost none\nE: most\nF: all\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: none\nD: the smaller part\nE: almost none\nF: few\nG: many\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: all\nD: many\nE: almost none\nF: none\nG: most\nH: the smaller part\nI: almost all\nAnswer:']"
2557,data/images/quantifier/test_2557.png,"[['c'], ['g, all'], ['g'], ['the duck'], ['']]","[{'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'none', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'the smaller part', 'i': 'many'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'most', 'i': 'almost none'}, {'a': 'many', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'almost all'}, {'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'none', 'i': 'almost none'}, {'a': 'none', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'all', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: none\nE: few\nF: most\nG: some\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: many\nE: none\nF: few\nG: almost all\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: some\nD: the smaller part\nE: almost none\nF: all\nG: none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: few\nE: many\nF: almost all\nG: all\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: some\nD: few\nE: many\nF: all\nG: most\nH: almost none\nI: almost all\nAnswer:']"
2592,data/images/quantifier/test_2592.png,"[['a'], ['all'], ['i'], ['a'], ['ahow about ""troublemaker""?']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'many', 'f': 'most', 'g': 'few', 'h': 'almost none', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'all', 'g': 'almost none', 'h': 'none', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'few', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'some', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'none', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost all\nD: all\nE: many\nF: most\nG: few\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: some\nE: many\nF: all\nG: almost none\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: the smaller part\nD: many\nE: none\nF: some\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: some\nE: the smaller part\nF: most\nG: all\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: few\nE: none\nF: many\nG: almost none\nH: all\nI: almost all\nAnswer:']"
2567,data/images/quantifier/test_2567.png,"[['a'], ['the smaller part'], ['there are a lot of animals in the image'], [''], ['all']]","[{'a': 'few', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'all', 'g': 'many', 'h': 'almost all', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'many', 'b': 'almost none', 'c': 'the smaller part', 'd': 'some', 'e': 'most', 'f': 'none', 'g': 'few', 'h': 'all', 'i': 'almost all'}, {'a': 'almost all', 'b': 'few', 'c': 'the smaller part', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: all\nD: many\nE: almost none\nF: the smaller part\nG: most\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: none\nD: few\nE: some\nF: all\nG: many\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: some\nD: almost none\nE: all\nF: most\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: the smaller part\nD: some\nE: most\nF: none\nG: few\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: the smaller part\nD: all\nE: some\nF: most\nG: many\nH: none\nI: almost none\nAnswer:']"
2487,data/images/quantifier/test_2487.png,"[['the smaller part'], ['a'], ['c'], ['d'], ['almost none']]","[{'a': 'almost all', 'b': 'all', 'c': 'none', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'most', 'h': 'many', 'i': 'almost none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'none', 'i': 'almost none'}, {'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'the smaller part', 'e': 'many', 'f': 'almost none', 'g': 'none', 'h': 'few', 'i': 'most'}, {'a': 'none', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'few'}, {'a': 'all', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'the smaller part', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: none\nD: the smaller part\nE: some\nF: few\nG: most\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: few\nD: some\nE: many\nF: almost all\nG: all\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: the smaller part\nE: many\nF: almost none\nG: none\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: some\nD: the smaller part\nE: almost all\nF: all\nG: almost none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost none\nD: none\nE: the smaller part\nF: most\nG: some\nH: almost all\nI: few\nAnswer:']"
2472,data/images/quantifier/test_2472.png,"[['a'], [''], ['a'], ['e'], ['a']]","[{'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'some', 'e': 'almost none', 'f': 'none', 'g': 'all', 'h': 'most', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'many'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'some', 'f': 'many', 'g': 'few', 'h': 'none', 'i': 'all'}, {'a': 'the smaller part', 'b': 'most', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'many', 'g': 'almost all', 'h': 'all', 'i': 'some'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'few', 'd': 'some', 'e': 'almost none', 'f': 'none', 'g': 'many', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: some\nE: almost none\nF: none\nG: all\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: most\nE: almost none\nF: none\nG: some\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: almost none\nE: some\nF: many\nG: few\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: none\nD: almost none\nE: few\nF: many\nG: almost all\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: few\nD: some\nE: almost none\nF: none\nG: many\nH: all\nI: most\nAnswer:']"
2054,data/images/quantifier/test_2054.png,"[['all'], ['most'], ['there are many animals'], ['a, b, c, d, g, e, none'], ['d']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'none', 'g': 'almost all', 'h': 'few', 'i': 'almost none'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'almost none'}, {'a': 'few', 'b': 'almost none', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: all\nE: none\nF: some\nG: most\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: few\nE: all\nF: many\nG: most\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: most\nD: some\nE: all\nF: none\nG: almost all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: few\nE: the smaller part\nF: all\nG: many\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: some\nD: none\nE: many\nF: all\nG: almost all\nH: most\nI: the smaller part\nAnswer:']"
2111,data/images/quantifier/test_2111.png,"[['many'], ['all'], ['the smaller part'], ['the bigger part'], ['c']]","[{'a': 'all', 'b': 'none', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'many', 'c': 'none', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'almost none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'almost none'}, {'a': 'few', 'b': 'most', 'c': 'the smaller part', 'd': 'many', 'e': 'some', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'almost all', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'almost none', 'g': 'the smaller part', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: most\nD: many\nE: almost none\nF: few\nG: almost all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: none\nD: the smaller part\nE: some\nF: almost all\nG: most\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: many\nD: all\nE: almost all\nF: most\nG: some\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: the smaller part\nD: many\nE: some\nF: almost none\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: many\nD: some\nE: most\nF: almost none\nG: the smaller part\nH: few\nI: all\nAnswer:']"
2019,data/images/quantifier/test_2019.png,"[['all'], ['g'], ['g'], ['a'], ['c']]","[{'a': 'few', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'none', 'b': 'few', 'c': 'all', 'd': 'some', 'e': 'most', 'f': 'almost all', 'g': 'almost none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'none', 'b': 'few', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'most', 'i': 'the smaller part'}, {'a': 'none', 'b': 'some', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: the smaller part\nD: most\nE: almost all\nF: almost none\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: all\nD: some\nE: most\nF: almost all\nG: almost none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: some\nD: almost none\nE: many\nF: almost all\nG: all\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: all\nD: the smaller part\nE: almost none\nF: most\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: almost all\nE: the smaller part\nF: many\nG: most\nH: none\nI: almost none\nAnswer:']"
2031,data/images/quantifier/test_2031.png,"[['all'], ['d'], ['a'], ['all'], ['the small part']]","[{'a': 'many', 'b': 'most', 'c': 'few', 'd': 'none', 'e': 'almost all', 'f': 'some', 'g': 'almost none', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'many', 'b': 'almost all', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'almost none', 'g': 'all', 'h': 'few', 'i': 'most'}, {'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'the smaller part', 'e': 'all', 'f': 'none', 'g': 'most', 'h': 'almost all', 'i': 'some'}, {'a': 'few', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'the smaller part', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: few\nD: none\nE: almost all\nF: some\nG: almost none\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost all\nD: most\nE: almost none\nF: few\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: some\nD: none\nE: the smaller part\nF: almost none\nG: all\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: the smaller part\nE: all\nF: none\nG: most\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: many\nD: some\nE: almost none\nF: most\nG: all\nH: the smaller part\nI: almost all\nAnswer:']"
2137,data/images/quantifier/test_2137.png,"[['none'], ['h'], ['e'], ['g'], ['all']]","[{'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'some', 'f': 'almost all', 'g': 'almost none', 'h': 'most', 'i': 'none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'some', 'g': 'almost none', 'h': 'all', 'i': 'almost all'}, {'a': 'almost all', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'almost none'}, {'a': 'all', 'b': 'many', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'many', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: many\nE: some\nF: almost all\nG: almost none\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: few\nD: none\nE: most\nF: some\nG: almost none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: the smaller part\nD: few\nE: all\nF: most\nG: none\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: few\nD: none\nE: some\nF: almost all\nG: the smaller part\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: almost all\nE: none\nF: all\nG: many\nH: almost none\nI: the smaller part\nAnswer:']"
2135,data/images/quantifier/test_2135.png,"[['g'], ['all'], ['there are'], ['none'], ['many']]","[{'a': 'almost all', 'b': 'some', 'c': 'none', 'd': 'almost none', 'e': 'all', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'most'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'almost none'}, {'a': 'few', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'some', 'g': 'almost none', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'few', 'g': 'many', 'h': 'none', 'i': 'all'}, {'a': 'almost none', 'b': 'all', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: none\nD: almost none\nE: all\nF: many\nG: the smaller part\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: none\nD: many\nE: most\nF: some\nG: all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: all\nD: almost all\nE: many\nF: some\nG: almost none\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: almost all\nE: most\nF: few\nG: many\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: most\nD: few\nE: many\nF: none\nG: the smaller part\nH: almost all\nI: some\nAnswer:']"
1486,data/images/quantifier/test_1486.png,"[['b'], ['none'], ['d'], ['a, b, d'], ['most']]","[{'a': 'almost none', 'b': 'some', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'most', 'b': 'many', 'c': 'almost all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'almost none', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'almost none', 'g': 'none', 'h': 'all', 'i': 'many'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'the smaller part', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: almost all\nD: the smaller part\nE: few\nF: many\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost all\nD: the smaller part\nE: almost none\nF: some\nG: all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: almost none\nD: all\nE: many\nF: some\nG: few\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: the smaller part\nD: few\nE: most\nF: almost none\nG: none\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: all\nE: most\nF: few\nG: the smaller part\nH: almost all\nI: almost none\nAnswer:']"
