index,image,ratio,none,almost_none,the_smaller_part,few,some,many,most,almost_all,all
979,data/images/quantifier/test_979.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
980,data/images/quantifier/test_980.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
981,data/images/quantifier/test_981.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
982,data/images/quantifier/test_982.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
983,data/images/quantifier/test_983.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
984,data/images/quantifier/test_984.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
985,data/images/quantifier/test_985.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
986,data/images/quantifier/test_986.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
987,data/images/quantifier/test_987.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
988,data/images/quantifier/test_988.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
989,data/images/quantifier/test_989.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
990,data/images/quantifier/test_990.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
991,data/images/quantifier/test_991.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
992,data/images/quantifier/test_992.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
993,data/images/quantifier/test_993.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
994,data/images/quantifier/test_994.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
995,data/images/quantifier/test_995.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
996,data/images/quantifier/test_996.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
997,data/images/quantifier/test_997.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
998,data/images/quantifier/test_998.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
999,data/images/quantifier/test_999.png,13,0.0016949153,0.1593220339,0.286440678,0.4084745763,0.1169491525,0.0084745763,0.0118644068,0.0033898305,0.0033898305
1000,data/images/quantifier/test_1000.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1001,data/images/quantifier/test_1001.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1002,data/images/quantifier/test_1002.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1003,data/images/quantifier/test_1003.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1004,data/images/quantifier/test_1004.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1005,data/images/quantifier/test_1005.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1006,data/images/quantifier/test_1006.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1007,data/images/quantifier/test_1007.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1008,data/images/quantifier/test_1008.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1009,data/images/quantifier/test_1009.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1010,data/images/quantifier/test_1010.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1011,data/images/quantifier/test_1011.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1012,data/images/quantifier/test_1012.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1013,data/images/quantifier/test_1013.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1014,data/images/quantifier/test_1014.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1015,data/images/quantifier/test_1015.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1016,data/images/quantifier/test_1016.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1017,data/images/quantifier/test_1017.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1018,data/images/quantifier/test_1018.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1019,data/images/quantifier/test_1019.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1020,data/images/quantifier/test_1020.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1021,data/images/quantifier/test_1021.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1022,data/images/quantifier/test_1022.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1023,data/images/quantifier/test_1023.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1024,data/images/quantifier/test_1024.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1025,data/images/quantifier/test_1025.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1026,data/images/quantifier/test_1026.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1027,data/images/quantifier/test_1027.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1028,data/images/quantifier/test_1028.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1029,data/images/quantifier/test_1029.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1030,data/images/quantifier/test_1030.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1031,data/images/quantifier/test_1031.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1032,data/images/quantifier/test_1032.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1033,data/images/quantifier/test_1033.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1034,data/images/quantifier/test_1034.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1035,data/images/quantifier/test_1035.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1036,data/images/quantifier/test_1036.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1037,data/images/quantifier/test_1037.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1038,data/images/quantifier/test_1038.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1039,data/images/quantifier/test_1039.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1040,data/images/quantifier/test_1040.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1041,data/images/quantifier/test_1041.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1042,data/images/quantifier/test_1042.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1043,data/images/quantifier/test_1043.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1044,data/images/quantifier/test_1044.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1045,data/images/quantifier/test_1045.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1046,data/images/quantifier/test_1046.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1047,data/images/quantifier/test_1047.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1048,data/images/quantifier/test_1048.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1049,data/images/quantifier/test_1049.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1050,data/images/quantifier/test_1050.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1051,data/images/quantifier/test_1051.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1052,data/images/quantifier/test_1052.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1053,data/images/quantifier/test_1053.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1054,data/images/quantifier/test_1054.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1055,data/images/quantifier/test_1055.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1056,data/images/quantifier/test_1056.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1057,data/images/quantifier/test_1057.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1058,data/images/quantifier/test_1058.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1059,data/images/quantifier/test_1059.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1060,data/images/quantifier/test_1060.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1061,data/images/quantifier/test_1061.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1062,data/images/quantifier/test_1062.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1063,data/images/quantifier/test_1063.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1064,data/images/quantifier/test_1064.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1065,data/images/quantifier/test_1065.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1066,data/images/quantifier/test_1066.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1067,data/images/quantifier/test_1067.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1068,data/images/quantifier/test_1068.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1069,data/images/quantifier/test_1069.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1070,data/images/quantifier/test_1070.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1071,data/images/quantifier/test_1071.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1072,data/images/quantifier/test_1072.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1073,data/images/quantifier/test_1073.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1074,data/images/quantifier/test_1074.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1075,data/images/quantifier/test_1075.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1076,data/images/quantifier/test_1076.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1077,data/images/quantifier/test_1077.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1078,data/images/quantifier/test_1078.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1079,data/images/quantifier/test_1079.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1080,data/images/quantifier/test_1080.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1081,data/images/quantifier/test_1081.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1082,data/images/quantifier/test_1082.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1083,data/images/quantifier/test_1083.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1084,data/images/quantifier/test_1084.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1085,data/images/quantifier/test_1085.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1086,data/images/quantifier/test_1086.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1087,data/images/quantifier/test_1087.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1088,data/images/quantifier/test_1088.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1089,data/images/quantifier/test_1089.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1090,data/images/quantifier/test_1090.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1091,data/images/quantifier/test_1091.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1092,data/images/quantifier/test_1092.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1093,data/images/quantifier/test_1093.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1094,data/images/quantifier/test_1094.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1095,data/images/quantifier/test_1095.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1096,data/images/quantifier/test_1096.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1097,data/images/quantifier/test_1097.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1098,data/images/quantifier/test_1098.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1099,data/images/quantifier/test_1099.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1100,data/images/quantifier/test_1100.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1101,data/images/quantifier/test_1101.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1102,data/images/quantifier/test_1102.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1103,data/images/quantifier/test_1103.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1104,data/images/quantifier/test_1104.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1105,data/images/quantifier/test_1105.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1106,data/images/quantifier/test_1106.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1107,data/images/quantifier/test_1107.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1108,data/images/quantifier/test_1108.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1109,data/images/quantifier/test_1109.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1110,data/images/quantifier/test_1110.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1111,data/images/quantifier/test_1111.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1112,data/images/quantifier/test_1112.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1113,data/images/quantifier/test_1113.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1114,data/images/quantifier/test_1114.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1115,data/images/quantifier/test_1115.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1116,data/images/quantifier/test_1116.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1117,data/images/quantifier/test_1117.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1118,data/images/quantifier/test_1118.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1119,data/images/quantifier/test_1119.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1120,data/images/quantifier/test_1120.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1121,data/images/quantifier/test_1121.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1122,data/images/quantifier/test_1122.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1123,data/images/quantifier/test_1123.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1124,data/images/quantifier/test_1124.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1125,data/images/quantifier/test_1125.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1126,data/images/quantifier/test_1126.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1127,data/images/quantifier/test_1127.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1128,data/images/quantifier/test_1128.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1129,data/images/quantifier/test_1129.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1130,data/images/quantifier/test_1130.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1131,data/images/quantifier/test_1131.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1132,data/images/quantifier/test_1132.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1133,data/images/quantifier/test_1133.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1134,data/images/quantifier/test_1134.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1135,data/images/quantifier/test_1135.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1136,data/images/quantifier/test_1136.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1137,data/images/quantifier/test_1137.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1138,data/images/quantifier/test_1138.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1139,data/images/quantifier/test_1139.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1140,data/images/quantifier/test_1140.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1141,data/images/quantifier/test_1141.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1142,data/images/quantifier/test_1142.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1143,data/images/quantifier/test_1143.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1144,data/images/quantifier/test_1144.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1145,data/images/quantifier/test_1145.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1146,data/images/quantifier/test_1146.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1147,data/images/quantifier/test_1147.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1148,data/images/quantifier/test_1148.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1149,data/images/quantifier/test_1149.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1150,data/images/quantifier/test_1150.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1151,data/images/quantifier/test_1151.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
1152,data/images/quantifier/test_1152.png,12,0.0034364261,0.087628866,0.3453608247,0.2508591065,0.2577319588,0.0171821306,0.0257731959,0.0120274914,0.0
