Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
7589,2347433,890881,http://manynames.upf.edu//2347433_890881_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2347433.jpg,garage,buildings,outbuilding.n.01,{'building': 1.0},0.83,"{'visual': 0.3, 'None': 0.7}",2347433.jpg,"structure, construction","[{'20': ['walkway', 'bridge']}, {'8': ['building']}]",bridge,"{'building': 0.83, 'bridge': 0.5, 'walkway': 0.5}","{'building': {'bounding box': 0.3, 'None': 0.7}, 'bridge': {'None': 0.3, 'bounding box': 0.7}, 'walkway': {'None': 0.3, 'bounding box': 0.7}}",20,0.9,0.4689955935892813,2,buildings,train,"{'building': {'building': 1.0, 'bridge': 0.0, 'walkway': 0.0}, 'bridge': {'building': 0.0, 'bridge': 1.0, 'walkway': 1.0}, 'walkway': {'building': 0.0, 'bridge': 1.0, 'walkway': 1.0}}","[76, 0, 416, 171]","[84, 0, 504, 211]","{'bridge': 18, 'walkway': 2, 'building': 8, 'garage': 1, 'skywalk': 1, 'train': 1, 'parking garage': 1, 'sticker': 1, 'railing': 1}","[['the transit bus'], ['the yellow bus'], ['bus at a bus stop'], ['the city bus'], ['this is the bus in the bus stop.']]"
7746,2348021,1679004,http://manynames.upf.edu//2348021_1679004_dugout.png,https://cs.stanford.edu/people/rak248/VG_100K/2348021.jpg,dugout,buildings,shelter.n.01,{},1.0,{'None': 1.0},2348021.jpg,"structure, construction","[{'3': ['cap']}, {'26': ['dugout']}, {'2': ['baseball players']}]",dugout,"{'baseball players': 0.5, 'cap': 0.33, 'dugout': 1.0}","{'baseball players': {'None': 0.3, 'bounding box': 0.7}, 'cap': {'bounding box': 1.0}, 'dugout': {'None': 1.0}}",26,1.0,0.0,1,buildings,train,"{'baseball players': {'baseball players': 1.0, 'cap': 0.0, 'dugout': 0.0}, 'cap': {'baseball players': 0.0, 'cap': 1.0, 'dugout': 0.0}, 'dugout': {'baseball players': 0.0, 'cap': 0.0, 'dugout': 1.0}}","[4, 89, 494, 281]","[0, 89, 540, 310]","{'dugout': 26, 'cap': 3, 'baseball players': 2, 't-shirt': 1, 'stand': 1, 'baseball bat': 1, 'crowd': 1, 'men': 1}","[['a bat'], ['a baseball'], ['baseball bat.'], ['this is a baseball bat'], ['a baseball']]"
8590,2351287,3897862,http://manynames.upf.edu//2351287_3897862_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2351287.jpg,house,buildings,house.n.01,"{'barn': 1.0, 'hose': 0.67, 'building': 1.0}",1.0,{'None': 1.0},2351287.jpg,"structure, construction","[{'31': ['hose', 'building', 'house', 'barn']}, {'2': ['door']}, {'2': ['window']}]",house,"{'window': 0.33, 'door': 0.33, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.5}","{'window': {'bounding box': 1.0}, 'door': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'barn': {'None': 1.0}, 'building': {'None': 1.0}, 'hose': {'visual': 0.3, 'linguistic': 0.7}}",31,0.6451612903225806,1.447640684443725,4,buildings,train,"{'window': {'window': 1.0, 'door': 0.0, 'house': 0.0, 'barn': 0.0, 'building': 0.0, 'hose': 0.0}, 'door': {'window': 0.0, 'door': 1.0, 'house': 0.0, 'barn': 0.0, 'building': 0.0, 'hose': 0.0}, 'house': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'barn': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'building': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'hose': {'window': 0.0, 'door': 0.0, 'house': 0.67, 'barn': 0.67, 'building': 0.67, 'hose': 1.0}}","[38, 28, 254, 160]","[38, 26, 310, 198]","{'house': 20, 'barn': 6, 'building': 3, 'hose': 2, 'window': 2, 'door': 2, 'farm': 1}","[['farm animals, with a barn on the right, and the fence in the foreground'], ['a house and a cow'], ['a barn with chickens and a fence'], ['red barn'], ['the animal on the right in the picture']]"
11339,2361484,1730668,http://manynames.upf.edu//2361484_1730668_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2361484.jpg,bridge,buildings,bridge.n.01,"{'overpass': 1.0, 'train': 0.33}",1.0,{'None': 1.0},2361484.jpg,"structure, construction","[{'22': ['overpass', 'bridge']}, {'4': ['train']}]",bridge,"{'train': 0.17, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'overpass': {'None': 1.0}, 'structure': 'NA'}",23,0.6956521739130435,1.0666152167384504,3,buildings,train,"{'train': {'train': 1.0, 'bridge': 0.33, 'overpass': 0.33, 'structure': 'NA'}, 'bridge': {'train': 0.33, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}, 'overpass': {'train': 0.33, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}, 'structure': {'train': 'NA', 'bridge': 'NA', 'overpass': 'NA', 'structure': 'NA'}}","[77, 2, 422, 88]","[85, 0, 511, 112]","{'bridge': 16, 'overpass': 6, 'structure': 1, 'train': 4, 'truck': 1, 'pole': 1, 'tam': 1, 'walkway': 1, 'overhang': 1, 'tilt': 1, 'roof': 1, 'building': 1, 'secondarily': 1}","[['a red bus'], ['red train going under the bridge'], ['red train on a platform'], ['a red train on a platform'], ['a red train']]"
4602,2333584,966979,http://manynames.upf.edu//2333584_966979_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K/2333584.jpg,jacket,clothing,overgarment.n.01,{},1.0,{'None': 1.0},2333584.jpg,article of clothing,[{'31': ['jacket']}],jacket,"{'jacket': 1.0, 'dress': 'NA', 'coat': 'NA'}","{'jacket': {'None': 1.0}, 'dress': 'NA', 'coat': 'NA'}",33,0.9393939393939394,0.3904521308132069,3,clothing,train,"{'jacket': {'jacket': 1.0, 'dress': 'NA', 'coat': 'NA'}, 'dress': {'jacket': 'NA', 'dress': 'NA', 'coat': 'NA'}, 'coat': {'jacket': 'NA', 'dress': 'NA', 'coat': 'NA'}}","[37, 184, 222, 190]","[37, 212, 272, 233]","{'jacket': 31, 'dress': 1, 'coat': 1, 'shirt': 1, 'sleeveless': 1, 'sweater': 1}","[['""i\'m wearing a helmet""'], ['the black and white bird with a blue cap'], ['the bird'], ['a bird'], [""the red and black jacket on the woman's left""]]"
20814,2400025,1163784,http://manynames.upf.edu//2400025_1163784_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400025.jpg,jacket,clothing,overgarment.n.01,{'coat': 1.0},1.0,{'None': 1.0},2400025.jpg,article of clothing,"[{'34': ['jacket', 'coat']}]",jacket,"{'jacket': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",34,0.8529411764705882,0.6024308020404453,2,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'coat': 1.0}}","[31, 72, 236, 152]","[21, 57, 218, 143]","{'jacket': 29, 'coat': 5, 'shirt': 1, 'blazer': 1}","[['the little boy on the park bench.'], ['a young boy in a kilt jumping'], [''], ['a young boy is jumping on a bench'], ['a young boy']]"
3509,2327556,2775357,http://manynames.upf.edu//2327556_2775357_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2327556.jpg,shirt,clothing,shirt.n.01,{'costume': 1.0},1.0,{'None': 1.0},2327556.jpg,article of clothing,"[{'26': ['shirt', 'costume']}]",shirt,"{'shirt': 1.0, 'costume': 1.0, 'dress': 'NA'}","{'shirt': {'None': 1.0}, 'costume': {'None': 1.0}, 'dress': 'NA'}",27,0.8518518518518519,0.7253759284051438,3,clothing,val,"{'shirt': {'shirt': 1.0, 'costume': 1.0, 'dress': 'NA'}, 'costume': {'shirt': 1.0, 'costume': 1.0, 'dress': 'NA'}, 'dress': {'shirt': 'NA', 'costume': 'NA', 'dress': 'NA'}}","[55, 151, 249, 266]","[42, 128, 230, 245]","{'shirt': 23, 'costume': 3, 'dress': 1, 'girl': 1, 'suit': 1, 't-shirt': 1, 'stuffed bear': 1, 'teddy bear': 1, 'doll': 1, 'leotard': 1, 'costume shirt': 1}","[['red and blue shirt with red and blue stripes'], ['i was thinking it was a stuffed bear'], ['captain america, the super hero'], [""this is a young lady's teddy bear.""], ['the person with the name']]"
21733,2403837,348942,http://manynames.upf.edu//2403837_348942_hat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403837.jpg,hat,clothing,headdress.n.01,{'bonnet': 1.0},1.0,{'None': 1.0},2403837.jpg,article of clothing,"[{'25': ['hat', 'bonnet']}, {'5': ['dog']}]",hat,"{'dog': 0.17, 'hat': 1.0, 'bonnet': 1.0}","{'dog': {'bounding box': 1.0}, 'hat': {'None': 1.0}, 'bonnet': {'None': 1.0}}",25,0.92,0.4021791902022728,2,clothing,train,"{'dog': {'dog': 1.0, 'hat': 0.0, 'bonnet': 0.0}, 'hat': {'dog': 0.0, 'hat': 1.0, 'bonnet': 1.0}, 'bonnet': {'dog': 0.0, 'hat': 1.0, 'bonnet': 1.0}}","[120, 1, 351, 137]","[136, 0, 425, 170]","{'hat': 23, 'bonnet': 2, 'dog': 5, 'cap': 1, 'eye': 1, 'dog hat': 1, ""dog's eye"": 1}","[[''], [""the dog's head and neck""], ['this is a dog wearing a hat'], ['this is a dog wearing a hat'], ['a dog wearing a bonnet']]"
11701,2362771,3072573,http://manynames.upf.edu//2362771_3072573_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2362771.jpg,dress,clothing,dress.n.01,"{'clothes': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'apron': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2362771.jpg,article of clothing,"[{'31': ['clothing', 'clothes', 'dress', 'shirt', 'apron']}]",dress,"{'apron': 1.0, 'dress': 0.83, 'shirt': 0.5, 'clothing': 1.0, 'clothes': 1.0}","{'apron': {'None': 1.0}, 'dress': {'None': 0.7, 'visual': 0.3}, 'shirt': {'bounding box': 1.0}, 'clothing': {'None': 1.0}, 'clothes': {'None': 1.0}}",31,0.3548387096774194,1.9955790173398635,5,clothing,train,"{'apron': {'apron': 1.0, 'dress': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'clothes': 1.0}, 'dress': {'apron': 1.0, 'dress': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'clothes': 1.0}, 'shirt': {'apron': 1.0, 'dress': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'clothes': 1.0}, 'clothing': {'apron': 1.0, 'dress': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'clothes': 1.0}, 'clothes': {'apron': 1.0, 'dress': 1.0, 'shirt': 1.0, 'clothing': 1.0, 'clothes': 1.0}}","[219, 116, 190, 383]","[189, 97, 177, 349]","{'apron': 11, 'dress': 11, 'shirt': 5, 'clothing': 2, 'clothes': 2, 'woman': 1, 'outfit': 1, 't-shirt': 1, 'ladies body': 1}","[['a hair dryer'], ['hair dryer'], ['hair dryer'], ['the woman on the right with the curly hair getting her hair done'], ['a woman is having her hair done by a man']]"
19479,2393742,470036,http://manynames.upf.edu//2393742_470036_dress.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2393742.jpg,dress,clothing,dress.n.01,{},1.0,{'None': 1.0},2393742.jpg,article of clothing,[{'31': ['dress']}],dress,{'dress': 1.0},{'dress': {'None': 1.0}},31,1.0,0.0,1,clothing,train,{'dress': {'dress': 1.0}},"[270, 0, 174, 333]","[315, 0, 215, 399]","{'dress': 31, 'phone': 1, 'woman': 1, 'black dress': 1}","[[''], ['the dark woman in the dark dress'], [""a woman's dress""], ['woman in black dress'], ['woman in a black dress with her back turned to the viewer']]"
9066,2353212,848262,http://manynames.upf.edu//2353212_848262_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2353212.jpg,shirt,clothing,shirt.n.01,{'dress shirt': 1.0},1.0,{'None': 1.0},2353212.jpg,article of clothing,"[{'15': ['necktie', 'tie']}, {'18': ['shirt', 'dress shirt']}]",shirt,"{'necktie': 0.5, 'tie': 0.5, 'shirt': 1.0, 'dress shirt': 1.0}","{'necktie': {'None': 0.3, 'bounding box': 0.7}, 'tie': {'None': 0.3, 'bounding box': 0.7}, 'shirt': {'None': 1.0}, 'dress shirt': {'None': 1.0}}",18,0.8888888888888888,0.5032583347756456,2,clothing,train,"{'necktie': {'necktie': 1.0, 'tie': 1.0, 'shirt': 0.0, 'dress shirt': 0.0}, 'tie': {'necktie': 1.0, 'tie': 1.0, 'shirt': 0.0, 'dress shirt': 0.0}, 'shirt': {'necktie': 0.0, 'tie': 0.0, 'shirt': 1.0, 'dress shirt': 1.0}, 'dress shirt': {'necktie': 0.0, 'tie': 0.0, 'shirt': 1.0, 'dress shirt': 1.0}}","[210, 0, 286, 332]","[244, 0, 348, 396]","{'shirt': 16, 'dress shirt': 2, 'tie': 11, 'necktie': 4, 't-shirt': 1, 'undershirt': 1, 'coat': 1}","[[""the red box is a man's tie.""], ['a purple tie'], ['a black suit jacket'], ['a red box with a name'], ['the red and white striped tie']]"
2751,2323122,3224817,http://manynames.upf.edu//2323122_3224817_poncho.png,https://cs.stanford.edu/people/rak248/VG_100K/2323122.jpg,raincoat,clothing,overgarment.n.01,{'poncho': 1.0},1.0,{'None': 1.0},2323122.jpg,article of clothing,"[{'22': ['poncho', 'raincoat']}, {'6': ['woman', 'person']}]",poncho,"{'woman': 0.17, 'person': 0.17, 'poncho': 1.0, 'raincoat': 1.0}","{'woman': {'bounding box': 1.0}, 'person': {'bounding box': 1.0}, 'poncho': {'None': 1.0}, 'raincoat': {'None': 1.0}}",22,0.5454545454545454,0.9940302114769566,2,clothing,,"{'woman': {'woman': 1.0, 'person': 1.0, 'poncho': 0.0, 'raincoat': 0.0}, 'person': {'woman': 1.0, 'person': 1.0, 'poncho': 0.0, 'raincoat': 0.0}, 'poncho': {'woman': 0.0, 'person': 0.0, 'poncho': 1.0, 'raincoat': 1.0}, 'raincoat': {'woman': 0.0, 'person': 0.0, 'poncho': 1.0, 'raincoat': 1.0}}","[93, 127, 164, 330]","[76, 107, 154, 302]","{'poncho': 12, 'raincoat': 10, 'person': 3, 'woman': 3, 'rain slicker': 1, 'parka': 1, 'girl': 1, 'rain jacket': 1, 'coat': 1, 'protestant': 1, 'man': 1, 'umbrella': 1}","[['person with an umbrella.'], ['a woman walking in the rain'], ['umbrella'], ['the person holding the umbrella'], ['the woman walking down the street holding an umbrella']]"
18615,2389869,3828379,http://manynames.upf.edu//2389869_3828379_dress.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389869.jpg,dress,clothing,dress.n.01,{'wedding dress': 1.0},1.0,{'None': 1.0},2389869.jpg,article of clothing,"[{'32': ['wedding dress', 'dress']}]",dress,"{'dress': 1.0, 'wedding dress': 1.0, 'clothes': 'NA'}","{'dress': {'None': 1.0}, 'wedding dress': {'None': 1.0}, 'clothes': 'NA'}",33,0.8787878787878788,0.6311718053929062,3,clothing,train,"{'dress': {'dress': 1.0, 'wedding dress': 1.0, 'clothes': 'NA'}, 'wedding dress': {'dress': 1.0, 'wedding dress': 1.0, 'clothes': 'NA'}, 'clothes': {'dress': 'NA', 'wedding dress': 'NA', 'clothes': 'NA'}}","[159, 239, 197, 256]","[135, 207, 183, 236]","{'dress': 29, 'wedding dress': 3, 'clothes': 1, 'cubs': 1, 'gown': 1, 'tops': 1}","[['the woman is feeding the man a piece of cake.'], [""the man's hand""], ['the man is eating a cake'], ['the groom.'], ['the woman feeding the man']]"
2510,2321917,3143203,http://manynames.upf.edu//2321917_3143203_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2321917.jpg,dress,clothing,dress.n.01,{},1.0,{'None': 1.0},2321917.jpg,article of clothing,"[{'29': ['dress']}, {'3': ['bench']}]",dress,"{'bench': 0.5, 'dress': 1.0}","{'bench': {'bounding box': 1.0}, 'dress': {'None': 1.0}}",29,1.0,0.0,1,clothing,train,"{'bench': {'bench': 1.0, 'dress': 0.0}, 'dress': {'bench': 0.0, 'dress': 1.0}}","[23, 101, 353, 232]","[20, 114, 428, 284]","{'dress': 29, 'bench': 3, 'hair': 1, 'maxi': 1, 'gown': 1, 'body': 1}","[['the archery bow.'], ['this is a red arrow.'], ['the red arrow.'], ['a small woman dressed in a blue dress and a brown belt holding a bow and arrow'], ['a young lady holding an arrow']]"
1109,1593092,3288315,http://manynames.upf.edu//1593092_3288315_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K/1593092.jpg,jacket,clothing,overgarment.n.01,"{'suit': 1.0, 'coat': 1.0}",1.0,{'None': 1.0},1593092.jpg,article of clothing,"[{'32': ['jacket', 'suit', 'coat']}]",jacket,"{'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'suit': {'None': 1.0}, 'coat': {'None': 1.0}}",32,0.46875,1.3543370204656968,3,clothing,train,"{'jacket': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}, 'suit': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}}","[131, 358, 706, 324]","[69, 202, 419, 196]","{'jacket': 15, 'suit': 14, 'coat': 3, 'man': 1, 'clothes': 1, 'suit and tie': 1, 'tie': 1}","[['person.'], [""it's a person""], ['a face'], ['person'], [""it's an office worker""]]"
21457,2402720,1132429,http://manynames.upf.edu//2402720_1132429_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402720.jpg,shirt,clothing,shirt.n.01,{'dress shirt': 1.0},1.0,{'None': 1.0},2402720.jpg,article of clothing,"[{'34': ['shirt', 'dress shirt']}]",shirt,"{'shirt': 1.0, 'dress shirt': 1.0}","{'shirt': {'None': 1.0}, 'dress shirt': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,clothing,train,"{'shirt': {'shirt': 1.0, 'dress shirt': 1.0}, 'dress shirt': {'shirt': 1.0, 'dress shirt': 1.0}}","[0, 275, 374, 224]","[0, 239, 335, 207]","{'shirt': 32, 'dress shirt': 2, 'window': 1, 'tie': 1}","[['person in a train'], ['the bus seat in front of the person'], ['man in red tie, bus driver'], ['the red rectangle in the frame.  the object in the frame is a man.'], ['man in a red shirt on a train']]"
6387,2342641,2681013,http://manynames.upf.edu//2342641_2681013_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2342641.jpg,shirt,clothing,shirt.n.01,{'t-shirt': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",2342641.jpg,article of clothing,"[{'31': ['shirt', 't-shirt']}, {'2': ['fridge']}]",shirt,"{'fridge': 0.33, 'shirt': 0.83, 't-shirt': 0.83}","{'fridge': {'bounding box': 1.0}, 'shirt': {'None': 0.7, 'bounding box': 0.3}, 't-shirt': {'None': 0.7, 'bounding box': 0.3}}",31,0.8064516129032258,0.708835673332196,2,clothing,train,"{'fridge': {'fridge': 1.0, 'shirt': 0.0, 't-shirt': 0.0}, 'shirt': {'fridge': 0.0, 'shirt': 1.0, 't-shirt': 1.0}, 't-shirt': {'fridge': 0.0, 'shirt': 1.0, 't-shirt': 1.0}}","[0, 229, 182, 271]","[0, 198, 170, 249]","{'shirt': 25, 't-shirt': 6, 'fridge': 2, 'cup': 1, 'ice': 1, 'torso': 1}","[['a man looking for food'], ['an open refrigerator'], ['a refrigerator'], ['a refrigerator'], ['a person holding a can of soup']]"
12929,2367047,1846409,http://manynames.upf.edu//2367047_1846409_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2367047.jpg,shirt,clothing,shirt.n.01,{'polo shirt': 1.0},1.0,{'None': 1.0},2367047.jpg,article of clothing,"[{'32': ['shirt', 'polo shirt']}]",shirt,"{'shirt': 1.0, 'polo shirt': 1.0}","{'shirt': {'None': 1.0}, 'polo shirt': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,clothing,train,"{'shirt': {'shirt': 1.0, 'polo shirt': 1.0}, 'polo shirt': {'shirt': 1.0, 'polo shirt': 1.0}}","[45, 125, 266, 210]","[47, 142, 324, 257]","{'shirt': 30, 'polo shirt': 2, 'child': 1, 'polo': 1, 'boy': 1, 'scissor': 1}","[['red scissors'], ['red square'], ['paperclip'], ['red beanie'], ['red box']]"
15103,2374984,3843007,http://manynames.upf.edu//2374984_3843007_hat.png,https://cs.stanford.edu/people/rak248/VG_100K/2374984.jpg,hood,clothing,headdress.n.01,"{'hat': 1.0, 'cap': 1.0}",0.67,"{'visual': 0.3, 'None': 0.7}",2374984.jpg,article of clothing,"[{'28': ['hat', 'hood', 'cap']}, {'6': ['man']}]",hat,"{'man': 0.33, 'hat': 1.0, 'cap': 1.0, 'hood': 0.67}","{'man': {'bounding box': 1.0}, 'hat': {'None': 1.0}, 'cap': {'None': 1.0}, 'hood': {'None': 0.7, 'visual': 0.3}}",28,0.7142857142857143,1.0949143184120975,3,clothing,train,"{'man': {'man': 1.0, 'hat': 0.0, 'cap': 0.0, 'hood': 0.0}, 'hat': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}, 'cap': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}, 'hood': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}}","[153, 0, 345, 324]","[149, 0, 359, 338]","{'hat': 20, 'cap': 6, 'hood': 2, 'man': 6, 'jacket': 1}","[['the man is eating a piece of chocolate cake'], ['it is a man eating a hamburger'], ['a man in a hat'], ['a man eating a sandwich'], ['the person is a guy in a black jacket']]"
5357,2337449,2838335,http://manynames.upf.edu//2337449_2838335_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2337449.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2337449.jpg,"food, nutrient","[{'34': ['pizza', 'food']}]",pizza,"{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,food,test,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}","[13, 71, 483, 176]","[9, 78, 584, 217]","{'pizza': 32, 'food': 2, 'pan': 1, 'pizza pan': 1}","[['a pizza'], ['this is a pizza'], ['a pizza'], ['pizza'], ['a pizza']]"
23352,2410016,228090,http://manynames.upf.edu//2410016_228090_bread.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410016.jpg,bread,food,baked_goods.n.01,"{'food': 0.33, 'bun': 1.0}",1.0,{'None': 1.0},2410016.jpg,"food, solid food","[{'31': ['bun', 'bread']}, {'2': ['food']}]",bread,"{'bread': 1.0, 'bun': 1.0, 'food': 1.0}","{'bread': {'None': 1.0}, 'bun': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.7575757575757576,0.9957220057616336,3,food,train,"{'bread': {'bread': 1.0, 'bun': 1.0, 'food': 0.33}, 'bun': {'bread': 1.0, 'bun': 1.0, 'food': 0.33}, 'food': {'bread': 0.33, 'bun': 0.33, 'food': 1.0}}","[127, 95, 211, 196]","[144, 106, 259, 241]","{'bread': 25, 'bun': 6, 'food': 2, 'sandwich': 1, 'burger': 1, 'roll': 1}","[['a sandwich'], ['sandwich with french fries and coleslaw'], ['a sandwich, cut in half, with a coleslaw between two pieces of bread'], ['sandwich'], ['chicken sandwich, breaded, fried']]"
11750,2362941,2550519,http://manynames.upf.edu//2362941_2550519_hotdog.png,https://cs.stanford.edu/people/rak248/VG_100K/2362941.jpg,bun,food,baked_goods.n.01,"{'hotdog': 0.25, 'sandwich': 0.25, 'wiener': 0.25, 'food': 0.25}",0.38,"{'bounding box': 0.5, 'visual': 0.2, 'None': 0.2}",2362941.jpg,"food, solid food","[{'31': ['hotdog', 'food', 'sandwich', 'wiener']}, {'3': ['bun']}]",hotdog,"{'bun': 0.38, 'hotdog': 1.0, 'food': 1.0, 'sandwich': 0.88, 'wiener': 0.88, 'sausage': 'NA'}","{'bun': {'bounding box': 0.5, 'None': 0.2, 'visual': 0.2}, 'hotdog': {'None': 1.0}, 'food': {'None': 1.0}, 'sandwich': {'None': 0.8, 'visual': 0.2}, 'wiener': {'None': 0.8, 'bounding box': 0.2}, 'sausage': 'NA'}",32,0.6875,1.4730505277442498,5,food,train,"{'bun': {'bun': 1.0, 'hotdog': 0.25, 'food': 0.25, 'sandwich': 0.25, 'wiener': 0.25, 'sausage': 'NA'}, 'hotdog': {'bun': 0.25, 'hotdog': 1.0, 'food': 1.0, 'sandwich': 1.0, 'wiener': 0.75, 'sausage': 'NA'}, 'food': {'bun': 0.25, 'hotdog': 1.0, 'food': 1.0, 'sandwich': 1.0, 'wiener': 0.75, 'sausage': 'NA'}, 'sandwich': {'bun': 0.25, 'hotdog': 1.0, 'food': 1.0, 'sandwich': 1.0, 'wiener': 0.75, 'sausage': 'NA'}, 'wiener': {'bun': 0.25, 'hotdog': 0.75, 'food': 0.75, 'sandwich': 0.75, 'wiener': 1.0, 'sausage': 'NA'}, 'sausage': {'bun': 'NA', 'hotdog': 'NA', 'food': 'NA', 'sandwich': 'NA', 'wiener': 'NA', 'sausage': 'NA'}}","[0, 123, 255, 165]","[0, 140, 311, 204]","{'hotdog': 22, 'food': 4, 'sandwich': 3, 'wiener': 2, 'sausage': 1, 'bun': 3, 'san': 1}","[['man biting into a hotdog'], ['man in a white shirt eating a hot dog'], [""man's left hand holding a hot dog bun""], ['the hot dog'], ['this man eats a hot dog']]"
11413,2361756,3465312,http://manynames.upf.edu//2361756_3465312_food.png,https://cs.stanford.edu/people/rak248/VG_100K/2361756.jpg,sandwich,food,dish.n.02,"{'food': 1.0, 'cake': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2361756.jpg,"food, nutrient","[{'25': ['food', 'sandwich', 'cake']}]",food,"{'food': 1.0, 'sandwich': 0.83, 'cake': 0.5}","{'food': {'None': 1.0}, 'sandwich': {'None': 0.7, 'visual': 0.3}, 'cake': {'visual': 0.7, 'None': 0.3}}",25,0.56,1.290564432903234,3,food,train,"{'food': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0}, 'sandwich': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0}, 'cake': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0}}","[144, 51, 292, 197]","[122, 39, 268, 183]","{'food': 14, 'sandwich': 9, 'cake': 2, 'bread': 1, 'biscuit': 1, 'meat': 1, 'tofu': 1, 'dish': 1, 'dinner': 1, 'burger': 1, 'bread pudding': 1, 'pastry': 1, 'pizza': 1}","[['food and beverage item'], ['pizzas and a salad'], ['pizza'], ['the pizza'], ['this is a square of fried dough']]"
